type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol
white;7.7000000000;0.3900000000;0.3400000000;10.0000000000;0.0560000000;35.0000000000;178.0000000000;0.9974000000;3.2600000000;0.6000000000;10.2000000000
white;7.4000000000;0.3200000000;0.5500000000;16.6000000000;0.0560000000;53.0000000000;238.0000000000;1.0017000000;2.9600000000;0.5800000000;8.7000000000
white;7.3000000000;0.2000000000;0.3900000000;2.3000000000;0.0480000000;24.0000000000;87.0000000000;0.9904400000;2.9400000000;0.3500000000;12.0000000000
white;5.8000000000;0.1200000000;0.2100000000;1.3000000000;0.0560000000;35.0000000000;121.0000000000;0.9908000000;3.3200000000;0.3300000000;11.4000000000
white;6.8000000000;0.2000000000;0.3600000000;1.6000000000;0.0280000000;7.0000000000;46.0000000000;0.9917500000;3.2100000000;0.6000000000;10.9000000000
white;5.9000000000;0.3200000000;0.2600000000;1.5000000000;0.0570000000;17.0000000000;141.0000000000;0.9917000000;3.2400000000;0.3600000000;10.7000000000
white;7.2000000000;0.2900000000;0.1800000000;8.2000000000;0.0420000000;41.0000000000;180.0000000000;0.9964400000;3.1600000000;0.4900000000;9.1000000000
white;7.5000000000;0.2900000000;0.3100000000;8.9500000000;0.0550000000;20.0000000000;151.0000000000;0.9968000000;3.0800000000;0.5400000000;9.3000000000
white;7.1000000000;0.3200000000;0.3000000000;9.9000000000;0.0410000000;63.0000000000;192.0000000000;0.9964200000;3.1200000000;0.4900000000;10.2000000000
white;7.9000000000;0.3600000000;0.5300000000;12.9000000000;0.0490000000;63.0000000000;139.0000000000;0.9979200000;2.9400000000;0.4500000000;9.1000000000
white;6.5000000000;0.1600000000;0.3300000000;4.8000000000;0.0430000000;45.0000000000;114.0000000000;0.9920000000;3.1800000000;0.4400000000;11.2000000000
white;6.6000000000;0.2700000000;0.3000000000;1.9000000000;0.0250000000;14.0000000000;153.0000000000;0.9928000000;3.2900000000;0.6200000000;10.5000000000
white;6.3000000000;0.3200000000;0.3500000000;11.1000000000;0.0390000000;29.0000000000;198.0000000000;0.9984000000;3.3600000000;0.5000000000;9.4000000000
white;8.3000000000;0.2400000000;0.2700000000;2.1000000000;0.0300000000;22.0000000000;162.0000000000;0.9914000000;2.9900000000;0.6800000000;11.9000000000
white;5.8000000000;0.2200000000;0.3000000000;1.1000000000;0.0470000000;36.0000000000;131.0000000000;0.9920000000;3.2600000000;0.4500000000;10.4000000000
white;8.8000000000;0.2400000000;0.2300000000;10.3000000000;0.0320000000;12.0000000000;97.0000000000;0.9957100000;3.1300000000;0.4000000000;10.7000000000
white;6.3000000000;0.1400000000;0.3900000000;1.2000000000;0.0440000000;26.0000000000;116.0000000000;0.9920000000;3.2600000000;0.5300000000;10.3000000000
white;6.9000000000;0.2900000000;0.2500000000;12.2000000000;0.0400000000;29.0000000000;136.0000000000;0.9955200000;3.0500000000;0.6500000000;10.4000000000
white;6.1000000000;0.3000000000;0.5600000000;2.7000000000;0.0460000000;46.0000000000;184.0000000000;0.9924000000;3.3100000000;0.5700000000;10.9000000000
white;6.9000000000;0.4000000000;0.4200000000;6.2000000000;0.0660000000;41.0000000000;176.0000000000;0.9955200000;3.1200000000;0.5400000000;9.4000000000
white;6.8000000000;0.3400000000;0.1000000000;1.4000000000;0.0490000000;29.0000000000;118.0000000000;0.9936000000;3.2100000000;0.4100000000;9.5000000000
white;6.6000000000;0.2500000000;0.2500000000;1.3000000000;0.0400000000;28.0000000000;85.0000000000;0.9898400000;2.8700000000;0.4800000000;11.2000000000
white;8.4000000000;0.2900000000;0.2900000000;1.0500000000;0.0320000000;4.0000000000;55.0000000000;0.9908000000;2.9100000000;0.3200000000;11.4000000000
white;6.6000000000;0.2400000000;0.2200000000;12.3000000000;0.0510000000;35.0000000000;146.0000000000;0.9967600000;3.1000000000;0.6700000000;9.4000000000
white;6.3000000000;0.1800000000;0.2400000000;3.4000000000;0.0530000000;20.0000000000;119.0000000000;0.9937300000;3.1100000000;0.5200000000;9.2000000000
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000
white;8.1000000000;0.2700000000;0.4100000000;1.4500000000;0.0330000000;11.0000000000;63.0000000000;0.9908000000;2.9900000000;0.5600000000;12.0000000000
white;6.2000000000;0.3100000000;0.2100000000;6.3000000000;0.0410000000;50.0000000000;218.0000000000;0.9941000000;3.1500000000;0.6000000000;10.0000000000
white;7.3000000000;0.2200000000;0.3100000000;2.3000000000;0.0180000000;45.0000000000;80.0000000000;0.9893600000;3.0600000000;0.3400000000;12.9000000000
white;5.7000000000;0.2500000000;0.2600000000;12.5000000000;0.0490000000;52.5000000000;120.0000000000;0.9969100000;3.0800000000;0.4500000000;9.4000000000
white;6.8000000000;0.1500000000;0.4100000000;12.9000000000;0.0440000000;79.5000000000;182.0000000000;0.9974200000;3.2400000000;0.7800000000;10.2000000000
white;5.5000000000;0.2800000000;0.2100000000;1.6000000000;0.0320000000;23.0000000000;85.0000000000;0.9902700000;3.4200000000;0.4200000000;12.5000000000
white;6.4000000000;0.3200000000;0.5000000000;10.7000000000;0.0470000000;57.0000000000;206.0000000000;0.9968000000;3.0800000000;0.6000000000;9.4000000000
white;5.9000000000;0.2400000000;0.1200000000;1.4000000000;0.0350000000;60.0000000000;247.0000000000;0.9935800000;3.3400000000;0.4400000000;9.6000000000
white;5.9000000000;0.2400000000;0.2600000000;12.3000000000;0.0530000000;34.0000000000;134.0000000000;0.9972000000;3.3400000000;0.4500000000;9.5000000000
white;7.5000000000;0.1800000000;0.7200000000;9.6000000000;0.0390000000;53.0000000000;151.0000000000;0.9980200000;3.0300000000;0.4600000000;8.9000000000
white;6.4000000000;0.3800000000;0.2000000000;5.3000000000;0.1170000000;57.0000000000;181.0000000000;0.9945900000;3.2400000000;0.4300000000;9.5000000000
white;6.7000000000;0.5000000000;0.3600000000;11.5000000000;0.0960000000;18.0000000000;92.0000000000;0.9964200000;3.1100000000;0.4900000000;9.6000000000
white;6.8000000000;0.1600000000;0.2900000000;10.4000000000;0.0460000000;59.0000000000;143.0000000000;0.9951800000;3.2000000000;0.4000000000;10.8000000000
white;6.3000000000;0.2300000000;0.4900000000;7.1000000000;0.0500000000;67.0000000000;210.0000000000;0.9951000000;3.2300000000;0.3400000000;9.5000000000
white;7.2000000000;0.3100000000;0.3500000000;7.2000000000;0.0460000000;45.0000000000;178.0000000000;0.9955000000;3.1400000000;0.5300000000;9.7000000000
white;8.1000000000;0.4600000000;0.3100000000;1.7000000000;0.0520000000;50.0000000000;183.0000000000;0.9923000000;3.0300000000;0.4200000000;11.2000000000
white;6.7000000000;0.1800000000;0.2500000000;14.3000000000;0.0480000000;79.0000000000;149.0000000000;0.9975000000;3.1200000000;0.3700000000;9.7000000000
white;9.2000000000;0.1500000000;0.6800000000;1.6000000000;0.0460000000;22.0000000000;130.0000000000;0.9948000000;3.0200000000;0.4500000000;10.4000000000
white;4.8000000000;0.1700000000;0.2800000000;2.9000000000;0.0300000000;22.0000000000;111.0000000000;0.9902000000;3.3800000000;0.3400000000;11.3000000000
white;6.3000000000;0.2800000000;0.4700000000;11.2000000000;0.0400000000;61.0000000000;183.0000000000;0.9959200000;3.1200000000;0.5100000000;9.5000000000
white;6.2000000000;0.1900000000;0.2900000000;4.3000000000;0.0450000000;33.0000000000;126.0000000000;0.9965800000;3.1800000000;0.4200000000;9.3000000000
white;6.1000000000;0.2500000000;0.4900000000;7.6000000000;0.0520000000;67.0000000000;226.0000000000;0.9956000000;3.1600000000;0.4700000000;8.9000000000
white;6.7000000000;0.6100000000;0.2100000000;1.6500000000;0.1170000000;40.0000000000;240.0000000000;0.9938000000;3.1100000000;0.5700000000;9.3000000000
white;6.0000000000;0.2800000000;0.5200000000;5.0000000000;0.0780000000;30.0000000000;139.0000000000;0.9949400000;3.1000000000;0.3600000000;9.0000000000
white;8.0000000000;0.2700000000;0.2500000000;19.1000000000;0.0450000000;50.0000000000;208.0000000000;1.0005100000;3.0500000000;0.5000000000;9.2000000000
white;7.1000000000;0.5500000000;0.1300000000;1.7000000000;0.0730000000;21.0000000000;165.0000000000;0.9940000000;2.9700000000;0.5800000000;9.2000000000
white;5.8000000000;0.3150000000;0.1900000000;19.4000000000;0.0310000000;28.0000000000;106.0000000000;0.9970400000;2.9700000000;0.4000000000;10.5500000000
white;5.4000000000;0.2900000000;0.4700000000;3.0000000000;0.0520000000;47.0000000000;145.0000000000;0.9930000000;3.2900000000;0.7500000000;10.0000000000
white;7.6000000000;0.3300000000;0.4100000000;13.7000000000;0.0450000000;44.0000000000;197.0000000000;0.9989000000;3.1800000000;0.6400000000;9.1000000000
white;7.6000000000;0.2200000000;0.2800000000;12.0000000000;0.0560000000;68.0000000000;143.0000000000;0.9983000000;2.9900000000;0.3000000000;9.2000000000
white;8.0000000000;0.2300000000;0.4100000000;1.1000000000;0.0480000000;35.0000000000;150.0000000000;0.9916800000;3.0900000000;0.4700000000;11.2000000000
white;8.4000000000;0.1600000000;0.3300000000;1.5000000000;0.0330000000;16.0000000000;98.0000000000;0.9940000000;3.1400000000;0.4200000000;9.7000000000
white;8.0000000000;0.2400000000;0.2600000000;1.7000000000;0.0330000000;36.0000000000;136.0000000000;0.9931600000;3.4400000000;0.5100000000;10.4000000000
white;4.4000000000;0.5400000000;0.0900000000;5.1000000000;0.0380000000;52.0000000000;97.0000000000;0.9902200000;3.4100000000;0.4000000000;12.2000000000
white;8.0000000000;0.3700000000;0.3200000000;1.6000000000;0.0400000000;32.0000000000;166.0000000000;0.9920000000;3.0000000000;0.5500000000;11.3000000000
white;7.3000000000;0.2400000000;0.3400000000;7.5000000000;0.0480000000;29.0000000000;152.0000000000;0.9962000000;3.1000000000;0.5400000000;9.0000000000
white;8.2000000000;0.2000000000;0.4900000000;3.5000000000;0.0570000000;14.0000000000;108.0000000000;0.9928000000;3.1900000000;0.3500000000;11.5000000000
white;6.5000000000;0.2900000000;0.2500000000;10.6000000000;0.0390000000;32.0000000000;120.0000000000;0.9962000000;3.3100000000;0.3400000000;10.1000000000
white;6.2000000000;0.1500000000;0.4600000000;1.6000000000;0.0390000000;38.0000000000;123.0000000000;0.9930000000;3.3800000000;0.5100000000;9.7000000000
white;6.1000000000;0.2600000000;0.2500000000;2.9000000000;0.0470000000;289.0000000000;440.0000000000;0.9931400000;3.4400000000;0.6400000000;10.5000000000
white;8.9000000000;0.3400000000;0.3200000000;1.3000000000;0.0410000000;12.0000000000;188.0000000000;0.9953000000;3.1700000000;0.4900000000;9.5000000000
white;6.8000000000;0.1900000000;0.4000000000;9.8500000000;0.0550000000;41.0000000000;103.0000000000;0.9953200000;2.9800000000;0.5600000000;10.5000000000
white;6.6000000000;0.2600000000;0.3600000000;1.2000000000;0.0350000000;43.0000000000;126.0000000000;0.9909400000;3.0100000000;0.6300000000;11.4000000000
white;7.3000000000;0.2700000000;0.3700000000;9.7000000000;0.0420000000;36.0000000000;130.0000000000;0.9979000000;3.4800000000;0.7500000000;9.9000000000
white;6.1000000000;0.1600000000;0.2900000000;6.0000000000;0.0300000000;29.0000000000;144.0000000000;0.9947400000;3.6800000000;0.4600000000;10.7000000000
white;6.2000000000;0.2000000000;0.2500000000;15.0000000000;0.0550000000;8.0000000000;120.0000000000;0.9976700000;3.1900000000;0.5300000000;9.6000000000
white;6.4000000000;0.3300000000;0.2400000000;1.6000000000;0.0540000000;25.0000000000;117.0000000000;0.9943000000;3.3600000000;0.5000000000;9.3000000000
white;6.2000000000;0.2400000000;0.2500000000;12.5000000000;0.0550000000;47.0000000000;134.0000000000;0.9975800000;3.3000000000;0.5100000000;9.0000000000
white;6.4000000000;0.3700000000;0.2000000000;5.6000000000;0.1170000000;61.0000000000;183.0000000000;0.9945900000;3.2400000000;0.4300000000;9.5000000000
white;7.1000000000;0.1500000000;0.3400000000;1.0000000000;0.0330000000;27.0000000000;73.0000000000;0.9897400000;3.2400000000;0.4100000000;12.2000000000
white;8.7000000000;0.2400000000;0.3500000000;0.6000000000;0.0420000000;11.0000000000;71.0000000000;0.9926000000;3.0800000000;0.3800000000;10.6000000000
white;7.6000000000;0.2700000000;0.3300000000;2.0000000000;0.0590000000;19.0000000000;175.0000000000;0.9944000000;3.2200000000;0.5600000000;9.9000000000
white;5.8000000000;0.3000000000;0.2700000000;1.7000000000;0.0140000000;45.0000000000;104.0000000000;0.9891400000;3.4000000000;0.5600000000;12.6000000000
white;6.9000000000;0.3200000000;0.1300000000;7.8000000000;0.0420000000;11.0000000000;117.0000000000;0.9960000000;3.2300000000;0.3700000000;9.2000000000
white;7.4000000000;0.2300000000;0.2500000000;1.4000000000;0.0490000000;43.0000000000;141.0000000000;0.9934000000;3.4200000000;0.5400000000;10.2000000000
white;7.1000000000;0.2000000000;0.4100000000;2.1000000000;0.0540000000;24.0000000000;166.0000000000;0.9948000000;3.4800000000;0.6200000000;10.5000000000
white;7.0000000000;0.2200000000;0.3300000000;2.1000000000;0.0520000000;15.0000000000;76.0000000000;0.9930000000;3.2000000000;0.4100000000;10.6000000000
white;7.4000000000;0.2000000000;0.3600000000;1.2000000000;0.0380000000;44.0000000000;111.0000000000;0.9926000000;3.3600000000;0.3400000000;9.9000000000
white;6.7000000000;0.3000000000;0.4400000000;18.5000000000;0.0570000000;65.0000000000;224.0000000000;0.9995600000;3.1100000000;0.5300000000;9.1000000000
white;7.7000000000;0.2800000000;0.2900000000;6.9000000000;0.0410000000;29.0000000000;163.0000000000;0.9952000000;3.4400000000;0.6000000000;10.5000000000
white;7.3000000000;0.2100000000;0.4900000000;1.8000000000;0.0380000000;44.0000000000;152.0000000000;0.9912000000;3.3200000000;0.4400000000;12.6000000000
white;7.0000000000;0.1600000000;0.7300000000;1.0000000000;0.1380000000;58.0000000000;150.0000000000;0.9936000000;3.0800000000;0.3000000000;9.2000000000
white;7.0000000000;0.1500000000;0.3400000000;1.4000000000;0.0390000000;21.0000000000;177.0000000000;0.9927000000;3.3200000000;0.6200000000;10.8000000000
white;6.1000000000;0.3600000000;0.2700000000;2.1000000000;0.0350000000;16.0000000000;100.0000000000;0.9917000000;3.4000000000;0.7100000000;11.5000000000
white;6.3000000000;0.4100000000;0.3300000000;4.7000000000;0.0230000000;28.0000000000;110.0000000000;0.9910000000;3.3000000000;0.3800000000;12.5000000000
white;7.0000000000;0.5500000000;0.0500000000;8.0000000000;0.0360000000;19.0000000000;164.0000000000;0.9926900000;3.2600000000;0.4600000000;12.2000000000
white;6.8000000000;0.1800000000;0.2100000000;5.4000000000;0.0530000000;34.0000000000;104.0000000000;0.9944500000;3.3000000000;0.4300000000;9.4000000000
white;5.9000000000;0.1800000000;0.2900000000;4.6000000000;0.0320000000;68.0000000000;137.0000000000;0.9915900000;3.2100000000;0.3800000000;11.3000000000
white;7.3000000000;0.1300000000;0.3200000000;14.4000000000;0.0510000000;34.0000000000;109.0000000000;0.9974000000;3.2000000000;0.3500000000;9.2000000000
white;7.4000000000;0.2700000000;0.5200000000;15.7000000000;0.0540000000;36.0000000000;139.0000000000;0.9978800000;3.0400000000;0.6200000000;10.0333333300
white;6.0000000000;0.2800000000;0.3500000000;1.9000000000;0.0370000000;16.0000000000;120.0000000000;0.9933000000;3.1600000000;0.6900000000;10.6000000000
white;6.9000000000;0.2700000000;0.4100000000;1.7000000000;0.0470000000;6.0000000000;134.0000000000;0.9929000000;3.1500000000;0.6900000000;11.4000000000
white;6.4000000000;0.3600000000;0.2000000000;5.7000000000;0.1180000000;61.0000000000;172.0000000000;0.9946000000;3.2400000000;0.4300000000;9.5000000000
white;5.8000000000;0.2600000000;0.2400000000;9.2000000000;0.0440000000;55.0000000000;152.0000000000;0.9961000000;3.3100000000;0.3800000000;9.4000000000
white;6.4000000000;0.2900000000;0.4400000000;3.6000000000;0.1970000000;75.0000000000;183.0000000000;0.9942000000;3.0100000000;0.3800000000;9.1000000000
white;8.2000000000;0.3600000000;0.2900000000;7.6000000000;0.0350000000;37.0000000000;122.0000000000;0.9939000000;3.1600000000;0.3400000000;12.0000000000
white;6.8000000000;0.1700000000;0.3400000000;2.0000000000;0.0400000000;38.0000000000;111.0000000000;0.9900000000;3.2400000000;0.4500000000;12.9000000000
white;8.0000000000;0.1700000000;0.2900000000;2.4000000000;0.0290000000;52.0000000000;119.0000000000;0.9894400000;3.0300000000;0.3300000000;12.9000000000
white;6.8000000000;0.3700000000;0.5100000000;11.8000000000;0.0440000000;62.0000000000;163.0000000000;0.9976000000;3.1900000000;0.4400000000;8.8000000000
white;8.2000000000;0.3400000000;0.4900000000;8.0000000000;0.0460000000;55.0000000000;223.0000000000;0.9960000000;3.0800000000;0.5200000000;10.7000000000
white;7.4000000000;0.1050000000;0.3400000000;12.2000000000;0.0500000000;57.0000000000;146.0000000000;0.9973000000;3.1600000000;0.3700000000;9.0000000000
white;6.0000000000;0.4300000000;0.3400000000;7.6000000000;0.0450000000;25.0000000000;118.0000000000;0.9922200000;3.0300000000;0.3700000000;11.0000000000
white;7.5000000000;0.3400000000;0.3500000000;6.0000000000;0.0340000000;12.0000000000;126.0000000000;0.9924000000;3.1600000000;0.3900000000;12.0000000000
white;6.4000000000;0.1000000000;0.3500000000;4.9000000000;0.0480000000;31.0000000000;103.0000000000;0.9947000000;3.4300000000;0.7900000000;9.7000000000
white;6.6000000000;0.2400000000;0.3300000000;10.1000000000;0.0320000000;8.0000000000;81.0000000000;0.9962600000;3.1900000000;0.5100000000;9.8000000000
white;8.3000000000;0.1400000000;0.3400000000;1.1000000000;0.0420000000;7.0000000000;47.0000000000;0.9934000000;3.4700000000;0.4000000000;10.2000000000
white;6.7000000000;0.3500000000;0.4800000000;8.8000000000;0.0560000000;35.0000000000;167.0000000000;0.9962800000;3.0400000000;0.4700000000;9.4000000000
white;6.9000000000;0.1900000000;0.3900000000;8.0000000000;0.0280000000;22.0000000000;84.0000000000;0.9940000000;3.1100000000;0.6600000000;10.8000000000
white;6.8000000000;0.2500000000;0.2400000000;1.6000000000;0.0450000000;39.0000000000;164.0000000000;0.9940200000;3.5300000000;0.5800000000;10.8000000000
white;7.7000000000;0.4600000000;0.1800000000;3.3000000000;0.0540000000;18.0000000000;143.0000000000;0.9939200000;3.1200000000;0.5100000000;10.8000000000
white;5.5000000000;0.6200000000;0.3300000000;1.7000000000;0.0370000000;24.0000000000;118.0000000000;0.9875800000;3.1500000000;0.3900000000;13.5500000000
white;7.0000000000;0.3600000000;0.3200000000;10.0500000000;0.0450000000;37.0000000000;131.0000000000;0.9935200000;3.0900000000;0.3300000000;11.7000000000
white;6.7000000000;0.3000000000;0.3500000000;1.4000000000;0.1800000000;36.0000000000;160.0000000000;0.9937000000;3.1100000000;0.5400000000;9.4000000000
white;5.0000000000;0.4550000000;0.1800000000;1.9000000000;0.0360000000;33.0000000000;106.0000000000;0.9874600000;3.2100000000;0.8300000000;14.0000000000
white;7.2000000000;0.4400000000;0.2800000000;3.4000000000;0.0480000000;22.0000000000;112.0000000000;0.9918800000;3.2100000000;0.3700000000;11.3000000000
white;5.8000000000;0.3000000000;0.3300000000;3.5000000000;0.0330000000;25.0000000000;116.0000000000;0.9905700000;3.2000000000;0.4400000000;11.7000000000
white;6.8000000000;0.2500000000;0.2700000000;10.7000000000;0.0760000000;47.0000000000;154.0000000000;0.9967000000;3.0500000000;0.3800000000;9.0000000000
white;7.2000000000;0.2300000000;0.3900000000;1.5000000000;0.0530000000;26.0000000000;106.0000000000;0.9916600000;3.1800000000;0.4700000000;11.1000000000
white;6.5000000000;0.2000000000;0.3300000000;1.5000000000;0.0390000000;36.0000000000;110.0000000000;0.9900800000;3.2200000000;0.6500000000;12.0000000000
white;8.1000000000;0.3400000000;0.2800000000;7.5000000000;0.0400000000;70.0000000000;230.0000000000;0.9955800000;3.1400000000;0.5500000000;9.8000000000
white;6.9000000000;0.1500000000;0.2900000000;2.3000000000;0.0330000000;14.0000000000;82.0000000000;0.9913200000;3.1000000000;0.5800000000;11.2000000000
white;6.1000000000;1.1000000000;0.1600000000;4.4000000000;0.0330000000;8.0000000000;109.0000000000;0.9905800000;3.3500000000;0.4700000000;12.4000000000
white;6.4000000000;0.1800000000;0.4800000000;18.0000000000;0.0540000000;56.0000000000;183.0000000000;1.0003800000;2.9800000000;0.6100000000;8.5000000000
white;6.1000000000;0.4100000000;0.0000000000;1.6000000000;0.0630000000;36.0000000000;87.0000000000;0.9914000000;3.2700000000;0.6700000000;10.8000000000
white;6.3000000000;0.3400000000;0.3100000000;6.0000000000;0.0200000000;18.0000000000;68.0000000000;0.9898100000;3.2200000000;0.2900000000;13.4000000000
white;6.1000000000;0.1900000000;0.3700000000;2.6000000000;0.0410000000;24.0000000000;99.0000000000;0.9915300000;3.1800000000;0.5000000000;10.9000000000
white;8.0000000000;0.2800000000;0.4200000000;7.1000000000;0.0450000000;41.0000000000;169.0000000000;0.9959000000;3.1700000000;0.4300000000;10.6000000000
white;6.7000000000;0.3100000000;0.0900000000;1.4000000000;0.0390000000;53.0000000000;141.0000000000;0.9920600000;3.1200000000;0.4400000000;10.1000000000
white;7.3000000000;0.2400000000;0.2900000000;1.2000000000;0.0370000000;37.0000000000;97.0000000000;0.9926000000;3.1900000000;0.7000000000;10.1000000000
white;5.9000000000;0.3600000000;0.4100000000;1.3000000000;0.0470000000;45.0000000000;104.0000000000;0.9917000000;3.3300000000;0.5100000000;10.6000000000
white;6.9000000000;0.3000000000;0.3600000000;4.5000000000;0.0540000000;31.0000000000;203.0000000000;0.9951300000;3.4000000000;0.5700000000;10.4000000000
white;7.2000000000;0.4700000000;0.6500000000;8.3000000000;0.0830000000;27.0000000000;182.0000000000;0.9964000000;3.0000000000;0.3500000000;9.2000000000
white;5.8000000000;0.2000000000;0.3400000000;1.0000000000;0.0350000000;40.0000000000;86.0000000000;0.9899300000;3.5000000000;0.4200000000;11.7000000000
white;6.3000000000;0.2100000000;0.5800000000;10.0000000000;0.0810000000;34.0000000000;126.0000000000;0.9962000000;2.9500000000;0.4600000000;8.9000000000
white;8.4000000000;0.1800000000;0.4200000000;5.1000000000;0.0360000000;7.0000000000;77.0000000000;0.9939000000;3.1600000000;0.5200000000;11.7000000000
white;6.2000000000;0.2600000000;0.3700000000;7.1000000000;0.0470000000;54.0000000000;201.0000000000;0.9952300000;3.1900000000;0.4800000000;9.5000000000
white;6.7000000000;0.2700000000;0.2600000000;2.3000000000;0.0430000000;61.0000000000;181.0000000000;0.9939400000;3.4500000000;0.6300000000;10.6000000000
white;7.1000000000;0.4400000000;0.2300000000;5.8000000000;0.0350000000;24.0000000000;100.0000000000;0.9906200000;3.1500000000;0.5700000000;13.2000000000
white;7.4000000000;0.3100000000;0.4800000000;14.2000000000;0.0420000000;62.0000000000;204.0000000000;0.9983000000;3.0600000000;0.5900000000;9.4000000000
white;6.8000000000;0.2200000000;0.3000000000;13.6000000000;0.0550000000;50.0000000000;180.0000000000;0.9984000000;3.4400000000;0.3900000000;9.8000000000
white;9.9000000000;1.0050000000;0.4600000000;1.4000000000;0.0460000000;34.0000000000;185.0000000000;0.9966000000;3.0200000000;0.4900000000;10.2000000000
white;7.6000000000;0.2600000000;0.3600000000;1.6000000000;0.0320000000;6.0000000000;106.0000000000;0.9930000000;3.1500000000;0.4000000000;10.4000000000
white;7.2000000000;0.2400000000;0.3400000000;1.1000000000;0.0450000000;3.0000000000;64.0000000000;0.9913000000;3.2300000000;0.5100000000;11.4000000000
white;7.5000000000;0.1900000000;0.4900000000;1.8000000000;0.0550000000;19.0000000000;110.0000000000;0.9946000000;3.3300000000;0.4400000000;9.9000000000
white;5.7000000000;0.2450000000;0.3300000000;1.1000000000;0.0490000000;28.0000000000;150.0000000000;0.9927000000;3.1300000000;0.4200000000;9.3000000000
white;6.6000000000;0.3400000000;0.2000000000;1.0000000000;0.0530000000;26.0000000000;112.0000000000;0.9933600000;3.3200000000;0.5500000000;9.1000000000
white;9.6000000000;0.2900000000;0.4600000000;1.4500000000;0.0390000000;77.5000000000;223.0000000000;0.9944000000;2.9200000000;0.4600000000;9.5000000000
white;6.0000000000;0.1900000000;0.3700000000;9.7000000000;0.0320000000;17.0000000000;50.0000000000;0.9932000000;3.0800000000;0.6600000000;12.0000000000
white;6.2000000000;0.1700000000;0.3000000000;1.1000000000;0.0370000000;14.0000000000;79.0000000000;0.9930000000;3.5000000000;0.5400000000;10.3000000000
white;8.6000000000;0.1600000000;0.4900000000;7.3000000000;0.0430000000;9.0000000000;63.0000000000;0.9953000000;3.1300000000;0.5900000000;10.5000000000
white;7.6000000000;0.2600000000;0.5800000000;7.9000000000;0.0410000000;62.0000000000;180.0000000000;0.9966000000;3.0700000000;0.3800000000;9.0000000000
white;6.3000000000;0.1800000000;0.2200000000;1.5000000000;0.0430000000;45.0000000000;155.0000000000;0.9923800000;3.1900000000;0.4800000000;10.2000000000
white;8.1000000000;0.2200000000;0.2800000000;7.7000000000;0.0430000000;57.0000000000;176.0000000000;0.9954000000;3.1200000000;0.5500000000;10.0000000000
white;6.9000000000;0.1600000000;0.3500000000;1.3000000000;0.0430000000;21.0000000000;182.0000000000;0.9927000000;3.2500000000;0.6200000000;10.8000000000
white;7.0000000000;0.3400000000;0.3900000000;6.9000000000;0.0660000000;43.0000000000;162.0000000000;0.9956100000;3.1100000000;0.5300000000;9.5000000000
white;7.7000000000;0.2700000000;0.4900000000;1.8000000000;0.0410000000;23.0000000000;86.0000000000;0.9914000000;3.1600000000;0.4200000000;12.5000000000
white;6.8000000000;0.2300000000;0.3200000000;8.6000000000;0.0460000000;47.0000000000;159.0000000000;0.9945200000;3.0800000000;0.5200000000;10.5000000000
white;5.7000000000;0.2200000000;0.2800000000;1.3000000000;0.0270000000;26.0000000000;101.0000000000;0.9894800000;3.3500000000;0.3800000000;12.5000000000
white;7.9000000000;0.3500000000;0.2800000000;12.9000000000;0.0320000000;13.0000000000;63.0000000000;0.9932000000;2.9900000000;0.4300000000;13.0000000000
white;8.3000000000;0.1600000000;0.4800000000;1.7000000000;0.0570000000;31.0000000000;98.0000000000;0.9943000000;3.1500000000;0.4100000000;10.3000000000
white;7.6000000000;0.2300000000;0.2900000000;8.6000000000;0.0530000000;65.0000000000;146.0000000000;0.9963000000;3.1100000000;0.3200000000;9.8000000000
white;7.2000000000;0.3000000000;0.2600000000;1.5000000000;0.0410000000;46.0000000000;178.0000000000;0.9915400000;3.1900000000;0.5600000000;11.3000000000
white;6.9000000000;0.3000000000;0.3000000000;10.5500000000;0.0370000000;4.0000000000;28.0000000000;0.9918400000;3.0700000000;0.3200000000;12.7000000000
white;6.3000000000;0.2600000000;0.4200000000;7.1000000000;0.0450000000;62.0000000000;209.0000000000;0.9954400000;3.2000000000;0.5300000000;9.5000000000
white;7.4000000000;0.2200000000;0.2600000000;1.2000000000;0.0350000000;18.0000000000;97.0000000000;0.9924500000;3.1200000000;0.4100000000;9.7000000000
white;6.7000000000;0.3600000000;0.2600000000;7.9000000000;0.0340000000;39.0000000000;123.0000000000;0.9911900000;2.9900000000;0.3000000000;12.2000000000
white;5.9000000000;0.1700000000;0.2900000000;3.1000000000;0.0300000000;32.0000000000;123.0000000000;0.9891300000;3.4100000000;0.3300000000;13.7000000000
white;6.2000000000;0.2400000000;0.3500000000;1.2000000000;0.0380000000;22.0000000000;167.0000000000;0.9912000000;3.1000000000;0.4800000000;10.6000000000
white;6.8000000000;0.3400000000;0.4400000000;6.6000000000;0.0520000000;28.0000000000;156.0000000000;0.9955000000;3.1400000000;0.4100000000;9.6000000000
white;6.3000000000;0.2900000000;0.4000000000;6.5000000000;0.0390000000;43.0000000000;167.0000000000;0.9953000000;3.1500000000;0.4400000000;9.3000000000
