type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
white;7.2000000000;0.2400000000;0.2800000000;1.9000000000;0.0320000000;30.0000000000;92.0000000000;0.9914000000;3.1000000000;0.3900000000;10.9000000000;6;0.055700;0.293263;0.121589;0.650989;0.429142;0.016937;0.204802;0.003315;0.036768;0.265743;0.038805;0;2.117053;145
white;7.2000000000;0.2400000000;0.4000000000;1.4000000000;0.0450000000;31.0000000000;106.0000000000;0.9914000000;2.8800000000;0.3800000000;10.8000000000;6;0.055700;0.293263;0.254872;0.742834;0.197231;0.015831;0.083793;0.003315;0.105126;0.284570;0.029274;0;2.065809;131
white;7.0000000000;0.3400000000;0.3000000000;1.8000000000;0.0450000000;44.0000000000;142.0000000000;0.9914000000;2.9900000000;0.4500000000;10.8000000000;6;0.683136;0.001209;0.058845;0.669358;0.197231;0.441825;0.227370;0.003315;0.070947;0.152781;0.029274;0;2.535291;350
white;7.0000000000;0.2200000000;0.3200000000;1.6000000000;0.0450000000;40.0000000000;120.0000000000;0.9914000000;2.9800000000;0.4400000000;10.5000000000;6;0.683136;0.352158;0.003897;0.706096;0.197231;0.310750;0.037214;0.003315;0.074054;0.171608;0.000683;0;2.540142;353
white;7.0000000000;0.1800000000;0.4900000000;5.3000000000;0.0400000000;34.0000000000;125.0000000000;0.9914000000;3.2400000000;0.4000000000;12.2000000000;6;0.683136;0.469947;0.537218;0.026443;0.286427;0.114138;0.080431;0.003315;0.006732;0.246916;0.162699;0;2.617402;414
white;7.1000000000;0.2500000000;0.3100000000;2.3000000000;0.0500000000;32.0000000000;156.0000000000;0.9914000000;3.1400000000;0.5100000000;11.4000000000;6;0.369418;0.263816;0.027473;0.577513;0.108034;0.048600;0.348378;0.003315;0.024339;0.039818;0.086456;0;1.897160;68
white;7.2000000000;0.3600000000;0.3600000000;5.7000000000;0.0380000000;26.0000000000;98.0000000000;0.9914000000;2.9300000000;0.5900000000;12.5000000000;7;0.055700;0.060104;0.129385;0.047032;0.322106;0.148012;0.152941;0.003315;0.089590;0.110798;0.191290;0;1.310273;2
white;7.2000000000;0.3600000000;0.3600000000;5.7000000000;0.0380000000;26.0000000000;98.0000000000;0.9914000000;2.9300000000;0.5900000000;12.5000000000;7;0.055700;0.060104;0.129385;0.047032;0.322106;0.148012;0.152941;0.003315;0.089590;0.110798;0.191290;0;1.310273;3
white;7.0000000000;0.2400000000;0.2600000000;1.7000000000;0.0410000000;31.0000000000;110.0000000000;0.9914200000;3.2000000000;0.5300000000;11.0000000000;6;0.683136;0.293263;0.184333;0.687727;0.268588;0.015831;0.049220;0.003295;0.005696;0.002164;0.048335;0;2.241588;197
white;7.2000000000;0.2100000000;0.2900000000;3.1000000000;0.0440000000;39.0000000000;122.0000000000;0.9914300000;3.0000000000;0.6000000000;11.3000000000;6;0.055700;0.381605;0.090217;0.430561;0.215070;0.277981;0.054501;0.003285;0.067840;0.129625;0.076926;0;1.783311;44
white;7.3000000000;0.4000000000;0.2800000000;6.5000000000;0.0370000000;26.0000000000;97.0000000000;0.9914800000;3.1600000000;0.5800000000;12.6000000000;7;0.258017;0.177893;0.121589;0.193984;0.339945;0.148012;0.161584;0.003234;0.018124;0.091971;0.200820;0;1.715173;32
white;7.3000000000;0.4000000000;0.2800000000;6.5000000000;0.0370000000;26.0000000000;97.0000000000;0.9914800000;3.1600000000;0.5800000000;12.6000000000;7;0.258017;0.177893;0.121589;0.193984;0.339945;0.148012;0.161584;0.003234;0.018124;0.091971;0.200820;0;1.715173;33
white;7.0000000000;0.2300000000;0.3200000000;1.8000000000;0.0480000000;25.0000000000;113.0000000000;0.9915000000;3.1100000000;0.4700000000;11.1000000000;6;0.683136;0.322711;0.003897;0.669358;0.143713;0.180780;0.023289;0.003214;0.033660;0.115126;0.057865;0;2.236749;193
white;7.1000000000;0.1600000000;0.2500000000;1.3000000000;0.0340000000;28.0000000000;123.0000000000;0.9915000000;3.2700000000;0.5500000000;11.4000000000;6;0.369418;0.528842;0.215704;0.761203;0.393463;0.082474;0.063144;0.003214;0.016054;0.035489;0.086456;0;2.555461;361
white;7.4000000000;0.2600000000;0.2900000000;3.7000000000;0.0480000000;14.0000000000;73.0000000000;0.9915000000;3.0600000000;0.4500000000;11.4000000000;6;0.571735;0.234369;0.090217;0.320347;0.143713;0.541237;0.369027;0.003214;0.049196;0.152781;0.086456;0;2.562292;370
white;7.2000000000;0.3000000000;0.2600000000;1.5000000000;0.0410000000;46.0000000000;178.0000000000;0.9915400000;3.1900000000;0.5600000000;11.3000000000;6;0.055700;0.116579;0.184333;0.724465;0.268588;0.507363;0.538534;0.003174;0.008803;0.054316;0.076926;0;2.538781;351
white;7.2000000000;0.2500000000;0.3200000000;1.5000000000;0.0540000000;24.0000000000;105.0000000000;0.9915400000;3.1700000000;0.4800000000;11.1000000000;6;0.055700;0.263816;0.003897;0.724465;0.036677;0.213549;0.092437;0.003174;0.015017;0.096299;0.057865;0;1.562896;11
white;7.5000000000;0.4200000000;0.3400000000;4.3000000000;0.0400000000;34.0000000000;108.0000000000;0.9915500000;3.1400000000;0.4500000000;12.8000000000;8;0.885453;0.236788;0.066641;0.210133;0.286427;0.114138;0.066506;0.003164;0.024339;0.152781;0.219881;0;2.266251;209
white;7.1000000000;0.2300000000;0.2300000000;3.5000000000;0.0380000000;23.0000000000;112.0000000000;0.9915700000;3.0500000000;0.3700000000;11.3666666700;6;0.369418;0.322711;0.278448;0.357085;0.322106;0.246318;0.031933;0.003144;0.052304;0.303397;0.083279;0;2.370143;259
white;7.0000000000;0.2800000000;0.3200000000;7.7500000000;0.0320000000;30.0000000000;114.0000000000;0.9915800000;3.1200000000;0.6400000000;12.8000000000;7;0.683136;0.175474;0.003897;0.423596;0.429142;0.016937;0.014646;0.003134;0.030553;0.204933;0.219881;0;2.205329;183
white;7.5000000000;0.3050000000;0.3800000000;1.4000000000;0.0470000000;30.0000000000;95.0000000000;0.9915800000;3.2200000000;0.5200000000;11.5000000000;7;0.885453;0.101856;0.192128;0.742834;0.161552;0.016937;0.178871;0.003134;0.000518;0.020991;0.095986;0;2.400260;273
white;7.0000000000;0.3200000000;0.2900000000;7.6000000000;0.0250000000;35.0000000000;124.0000000000;0.9916200000;3.1500000000;0.6500000000;12.8000000000;7;0.683136;0.057684;0.090217;0.396043;0.554017;0.146906;0.071788;0.003094;0.021232;0.223760;0.219881;0;2.467758;304
white;7.0000000000;0.3200000000;0.2900000000;7.6000000000;0.0250000000;35.0000000000;124.0000000000;0.9916200000;3.1500000000;0.6500000000;12.8000000000;7;0.683136;0.057684;0.090217;0.396043;0.554017;0.146906;0.071788;0.003094;0.021232;0.223760;0.219881;0;2.467758;305
white;6.9000000000;0.3400000000;0.3000000000;4.7000000000;0.0290000000;34.0000000000;148.0000000000;0.9916500000;3.3600000000;0.4900000000;12.3000000000;7;0.996854;0.001209;0.058845;0.136657;0.482660;0.114138;0.279231;0.003063;0.044019;0.077472;0.172229;0;2.366377;255
white;7.0000000000;0.3200000000;0.2700000000;7.1000000000;0.0270000000;37.0000000000;122.0000000000;0.9916500000;3.1500000000;0.6000000000;12.6000000000;7;0.683136;0.057684;0.152961;0.304198;0.518338;0.212444;0.054501;0.003063;0.021232;0.129625;0.200820;0;2.338002;239
white;7.1000000000;0.3400000000;0.3100000000;5.2000000000;0.0320000000;36.0000000000;140.0000000000;0.9916600000;3.3500000000;0.4700000000;12.3000000000;7;0.369418;0.001209;0.027473;0.044812;0.429142;0.179675;0.210083;0.003053;0.040911;0.115126;0.172229;0;1.593131;14
white;7.2000000000;0.2300000000;0.3900000000;1.5000000000;0.0530000000;26.0000000000;106.0000000000;0.9916600000;3.1800000000;0.4700000000;11.1000000000;6;0.055700;0.322711;0.223500;0.724465;0.054517;0.148012;0.083793;0.003053;0.011910;0.115126;0.057865;0;1.800652;49
white;7.0000000000;0.3200000000;0.2900000000;4.9000000000;0.0360000000;41.0000000000;150.0000000000;0.9916800000;3.3800000000;0.4300000000;12.2000000000;6;0.683136;0.057684;0.090217;0.099919;0.357785;0.343519;0.296518;0.003033;0.050233;0.190435;0.162699;0;2.335178;238
white;7.2000000000;0.1900000000;0.3100000000;1.6000000000;0.0620000000;31.0000000000;173.0000000000;0.9917000000;3.3500000000;0.4400000000;11.7000000000;6;0.055700;0.440500;0.027473;0.706096;0.106036;0.015831;0.495317;0.003013;0.040911;0.171608;0.115047;0;2.177532;172
white;7.3000000000;0.2100000000;0.2900000000;1.6000000000;0.0340000000;29.0000000000;118.0000000000;0.9917000000;3.3000000000;0.5000000000;11.0000000000;8;0.258017;0.381605;0.090217;0.706096;0.393463;0.049705;0.019927;0.003013;0.025375;0.058645;0.048335;0;2.034398;117
white;7.3000000000;0.2100000000;0.2900000000;1.6000000000;0.0340000000;29.0000000000;118.0000000000;0.9917000000;3.3000000000;0.5000000000;11.0000000000;8;0.258017;0.381605;0.090217;0.706096;0.393463;0.049705;0.019927;0.003013;0.025375;0.058645;0.048335;0;2.034398;118
white;7.1000000000;0.2600000000;0.3000000000;2.0000000000;0.0310000000;13.0000000000;128.0000000000;0.9917000000;3.1900000000;0.4900000000;11.4000000000;5;0.369418;0.234369;0.058845;0.632620;0.446981;0.574006;0.106362;0.003013;0.008803;0.077472;0.086456;0;2.598345;396
white;7.1000000000;0.2600000000;0.3000000000;2.0000000000;0.0310000000;13.0000000000;128.0000000000;0.9917000000;3.1900000000;0.4900000000;11.4000000000;5;0.369418;0.234369;0.058845;0.632620;0.446981;0.574006;0.106362;0.003013;0.008803;0.077472;0.086456;0;2.598345;397
white;7.2000000000;0.1500000000;0.3800000000;1.2000000000;0.0380000000;18.0000000000;110.0000000000;0.9917000000;3.1900000000;0.4300000000;11.1000000000;6;0.055700;0.558289;0.192128;0.779572;0.322106;0.410162;0.049220;0.003013;0.008803;0.190435;0.057865;0;2.627293;417
white;7.6000000000;0.4000000000;0.2700000000;5.2000000000;0.0300000000;32.0000000000;101.0000000000;0.9917200000;3.2200000000;0.6200000000;12.3000000000;7;1.199171;0.177893;0.152961;0.044812;0.464820;0.048600;0.127011;0.002993;0.000518;0.167279;0.172229;0;2.558287;367
white;7.3000000000;0.2500000000;0.2700000000;3.8000000000;0.0470000000;16.0000000000;79.0000000000;0.9917300000;3.0700000000;0.4600000000;11.3000000000;6;0.258017;0.263816;0.152961;0.301978;0.161552;0.475699;0.317167;0.002983;0.046089;0.133954;0.076926;0;2.191142;178
white;7.0000000000;0.3600000000;0.3000000000;5.0000000000;0.0400000000;40.0000000000;143.0000000000;0.9917300000;3.3300000000;0.4200000000;12.2000000000;7;0.683136;0.060104;0.058845;0.081550;0.286427;0.310750;0.236013;0.002983;0.034697;0.209262;0.162699;0;2.126466;150
white;7.2000000000;0.2700000000;0.3700000000;5.4000000000;0.0260000000;27.0000000000;114.0000000000;0.9917400000;3.1300000000;0.8400000000;12.7000000000;5;0.055700;0.204921;0.160756;0.008074;0.536178;0.115243;0.014646;0.002973;0.027446;0.581475;0.210350;0;1.917762;75
white;7.1000000000;0.2500000000;0.2800000000;1.2000000000;0.0400000000;31.0000000000;111.0000000000;0.9917400000;3.1800000000;0.5300000000;11.1000000000;5;0.369418;0.263816;0.121589;0.779572;0.286427;0.015831;0.040576;0.002973;0.011910;0.002164;0.057865;0;1.952141;85
white;7.2000000000;0.2600000000;0.2400000000;7.0000000000;0.0230000000;19.0000000000;130.0000000000;0.9917600000;3.1400000000;0.4900000000;12.8000000000;7;0.055700;0.234369;0.247076;0.285829;0.589696;0.377393;0.123649;0.002953;0.024339;0.077472;0.219881;0;2.238357;194
white;7.3000000000;0.2800000000;0.3500000000;1.6000000000;0.0540000000;31.0000000000;148.0000000000;0.9917800000;3.1800000000;0.4700000000;10.7000000000;5;0.258017;0.175474;0.098013;0.706096;0.036677;0.015831;0.279231;0.002933;0.011910;0.115126;0.019744;0;1.719052;34
white;7.3000000000;0.2800000000;0.3500000000;1.6000000000;0.0540000000;31.0000000000;148.0000000000;0.9917800000;3.1800000000;0.4700000000;10.7000000000;5;0.258017;0.175474;0.098013;0.706096;0.036677;0.015831;0.279231;0.002933;0.011910;0.115126;0.019744;0;1.719052;35
white;7.2000000000;0.1900000000;0.3900000000;1.2000000000;0.0360000000;32.0000000000;85.0000000000;0.9918000000;3.1600000000;0.5000000000;10.5000000000;5;0.055700;0.440500;0.223500;0.779572;0.357785;0.048600;0.265306;0.002913;0.018124;0.058645;0.000683;0;2.251328;203
white;7.2000000000;0.1900000000;0.3900000000;1.2000000000;0.0360000000;32.0000000000;85.0000000000;0.9918000000;3.1600000000;0.5000000000;10.5000000000;5;0.055700;0.440500;0.223500;0.779572;0.357785;0.048600;0.265306;0.002913;0.018124;0.058645;0.000683;0;2.251328;204
white;7.1000000000;0.3700000000;0.3200000000;1.4000000000;0.0370000000;27.0000000000;126.0000000000;0.9918000000;3.1900000000;0.6200000000;12.0000000000;5;0.369418;0.089551;0.003897;0.742834;0.339945;0.115243;0.089075;0.002913;0.008803;0.167279;0.143638;0;2.072596;134
white;7.0000000000;0.3200000000;0.3500000000;1.5000000000;0.0390000000;24.0000000000;125.0000000000;0.9918000000;3.1700000000;0.6400000000;12.2000000000;6;0.683136;0.057684;0.098013;0.724465;0.304267;0.213549;0.080431;0.002913;0.015017;0.204933;0.162699;0;2.547107;355
white;7.0000000000;0.3200000000;0.3500000000;1.5000000000;0.0390000000;24.0000000000;125.0000000000;0.9918000000;3.1700000000;0.6400000000;12.2000000000;6;0.683136;0.057684;0.098013;0.724465;0.304267;0.213549;0.080431;0.002913;0.015017;0.204933;0.162699;0;2.547107;356
white;7.3000000000;0.2600000000;0.3100000000;1.6000000000;0.0400000000;39.0000000000;173.0000000000;0.9918000000;3.1900000000;0.5100000000;11.4000000000;6;0.258017;0.234369;0.027473;0.706096;0.286427;0.277981;0.495317;0.002913;0.008803;0.039818;0.086456;0;2.423670;281
white;7.3000000000;0.2600000000;0.3100000000;1.6000000000;0.0400000000;39.0000000000;173.0000000000;0.9918000000;3.1900000000;0.5100000000;11.4000000000;6;0.258017;0.234369;0.027473;0.706096;0.286427;0.277981;0.495317;0.002913;0.008803;0.039818;0.086456;0;2.423670;282
white;7.7000000000;0.4300000000;0.2800000000;4.5000000000;0.0460000000;33.0000000000;102.0000000000;0.9918000000;3.1600000000;0.5600000000;12.2000000000;7;1.512889;0.266235;0.121589;0.173395;0.179392;0.081369;0.118367;0.002913;0.018124;0.054316;0.162699;0;2.691288;458
white;7.0000000000;0.1900000000;0.3300000000;6.3000000000;0.0320000000;42.0000000000;127.0000000000;0.9918200000;3.3100000000;0.3800000000;12.2000000000;6;0.683136;0.440500;0.035269;0.157246;0.429142;0.376288;0.097718;0.002893;0.028483;0.284570;0.162699;0;2.697944;461
white;7.0000000000;0.3100000000;0.3500000000;1.6000000000;0.0630000000;13.0000000000;119.0000000000;0.9918400000;3.2200000000;0.5000000000;10.7000000000;5;0.683136;0.087132;0.098013;0.706096;0.123875;0.574006;0.028571;0.002872;0.000518;0.058645;0.019744;0;2.382608;265
white;7.2000000000;0.4400000000;0.2800000000;3.4000000000;0.0480000000;22.0000000000;112.0000000000;0.9918800000;3.2100000000;0.3700000000;11.3000000000;7;0.055700;0.295683;0.121589;0.375454;0.143713;0.279087;0.031933;0.002832;0.002588;0.303397;0.076926;0;1.688902;28
white;7.2000000000;0.1800000000;0.4100000000;1.2000000000;0.0480000000;41.0000000000;97.0000000000;0.9919000000;3.1400000000;0.4500000000;10.4000000000;5;0.055700;0.469947;0.286244;0.779572;0.143713;0.343519;0.161584;0.002812;0.024339;0.152781;0.008846;0;2.429057;288
white;7.2000000000;0.2600000000;0.3800000000;1.5000000000;0.0610000000;12.0000000000;120.0000000000;0.9919200000;3.1800000000;0.4600000000;10.4000000000;5;0.055700;0.234369;0.192128;0.724465;0.088197;0.606774;0.037214;0.002792;0.011910;0.133954;0.008846;0;2.096349;142
white;7.3000000000;0.2200000000;0.2600000000;1.5000000000;0.0400000000;32.0000000000;172.0000000000;0.9919400000;3.2700000000;0.4800000000;11.2000000000;6;0.258017;0.352158;0.184333;0.724465;0.286427;0.048600;0.486674;0.002772;0.016054;0.096299;0.067396;0;2.523195;339
white;7.3000000000;0.2200000000;0.2600000000;1.5000000000;0.0400000000;32.0000000000;172.0000000000;0.9919400000;3.2700000000;0.4800000000;11.2000000000;6;0.258017;0.352158;0.184333;0.724465;0.286427;0.048600;0.486674;0.002772;0.016054;0.096299;0.067396;0;2.523195;340
white;7.1000000000;0.2000000000;0.3500000000;3.2000000000;0.0340000000;21.0000000000;107.0000000000;0.9919500000;3.1100000000;0.5400000000;11.1000000000;6;0.369418;0.411053;0.098013;0.412192;0.393463;0.311855;0.075150;0.002762;0.033660;0.016662;0.057865;0;2.182093;175
white;7.2000000000;0.2400000000;0.2400000000;1.7000000000;0.0450000000;18.0000000000;161.0000000000;0.9919600000;3.2500000000;0.5300000000;11.2000000000;6;0.055700;0.293263;0.247076;0.687727;0.197231;0.410162;0.391596;0.002752;0.009839;0.002164;0.067396;0;2.364906;252
white;7.2000000000;0.2200000000;0.2400000000;1.4000000000;0.0410000000;17.0000000000;159.0000000000;0.9919600000;3.2500000000;0.5300000000;11.2000000000;6;0.055700;0.352158;0.247076;0.742834;0.268588;0.442930;0.374309;0.002752;0.009839;0.002164;0.067396;0;2.565746;374
white;7.4000000000;0.3600000000;0.3200000000;1.9000000000;0.0360000000;27.0000000000;119.0000000000;0.9919600000;3.1500000000;0.4900000000;11.2000000000;6;0.571735;0.060104;0.003897;0.650989;0.357785;0.115243;0.028571;0.002752;0.021232;0.077472;0.067396;0;1.957176;87
white;7.3000000000;0.2800000000;0.3700000000;1.2000000000;0.0390000000;26.0000000000;99.0000000000;0.9919800000;3.0100000000;0.6200000000;10.8000000000;5;0.258017;0.175474;0.160756;0.779572;0.304267;0.148012;0.144298;0.002732;0.064732;0.167279;0.029274;0;2.234413;191
white;7.2000000000;0.2100000000;0.4100000000;1.3000000000;0.0360000000;33.0000000000;85.0000000000;0.9920000000;3.1700000000;0.5100000000;10.4000000000;5;0.055700;0.381605;0.286244;0.761203;0.357785;0.081369;0.265306;0.002712;0.015017;0.039818;0.008846;0;2.255605;208
white;7.4000000000;0.1800000000;0.3400000000;2.7000000000;0.0300000000;30.0000000000;107.0000000000;0.9920000000;2.9700000000;0.5300000000;11.0000000000;6;0.571735;0.469947;0.066641;0.504037;0.464820;0.016937;0.075150;0.002712;0.077161;0.002164;0.048335;0;2.299639;220
white;7.2000000000;0.2100000000;0.3400000000;1.1000000000;0.0460000000;25.0000000000;80.0000000000;0.9920000000;3.2500000000;0.4000000000;11.3000000000;6;0.055700;0.381605;0.066641;0.797941;0.179392;0.180780;0.308523;0.002712;0.009839;0.246916;0.076926;0;2.306975;225
white;7.4000000000;0.2500000000;0.3600000000;2.0500000000;0.0500000000;31.0000000000;100.0000000000;0.9920000000;3.1900000000;0.4400000000;10.8000000000;6;0.571735;0.263816;0.129385;0.623435;0.108034;0.015831;0.135654;0.002712;0.008803;0.171608;0.029274;0;2.060287;123
white;7.3000000000;0.3300000000;0.4000000000;6.8500000000;0.0380000000;32.0000000000;138.0000000000;0.9920000000;3.0300000000;0.3000000000;11.9000000000;7;0.258017;0.028237;0.254872;0.258275;0.322106;0.048600;0.192796;0.002712;0.058518;0.435187;0.134108;0;1.993428;101
white;7.3000000000;0.3300000000;0.4000000000;6.8500000000;0.0380000000;32.0000000000;138.0000000000;0.9920000000;3.0300000000;0.3000000000;11.9000000000;7;0.258017;0.028237;0.254872;0.258275;0.322106;0.048600;0.192796;0.002712;0.058518;0.435187;0.134108;0;1.993428;102
white;7.3000000000;0.2000000000;0.3700000000;1.2000000000;0.0370000000;48.0000000000;119.0000000000;0.9920000000;3.3200000000;0.4900000000;10.9000000000;6;0.258017;0.411053;0.160756;0.779572;0.339945;0.572900;0.028571;0.002712;0.031590;0.077472;0.038805;0;2.701393;464
white;7.0000000000;0.2400000000;0.3200000000;1.3000000000;0.0370000000;39.0000000000;123.0000000000;0.9920000000;3.1700000000;0.4200000000;11.2000000000;8;0.683136;0.293263;0.003897;0.761203;0.339945;0.277981;0.063144;0.002712;0.015017;0.209262;0.067396;0;2.716956;483
white;7.7000000000;0.2700000000;0.3500000000;5.3000000000;0.0300000000;30.0000000000;117.0000000000;0.9920000000;3.1100000000;0.4200000000;12.2000000000;6;1.512889;0.204921;0.098013;0.026443;0.464820;0.016937;0.011284;0.002712;0.033660;0.209262;0.162699;0;2.743640;495
white;7.2000000000;0.2700000000;0.4200000000;1.6000000000;0.0500000000;35.0000000000;135.0000000000;0.9920000000;2.9400000000;0.4600000000;11.0000000000;6;0.055700;0.204921;0.317615;0.706096;0.108034;0.146906;0.166866;0.002712;0.086483;0.133954;0.048335;0;1.977622;95
white;7.2000000000;0.2400000000;0.2900000000;2.2000000000;0.0370000000;37.0000000000;102.0000000000;0.9920000000;3.2700000000;0.6400000000;11.0000000000;7;0.055700;0.293263;0.090217;0.595882;0.339945;0.212444;0.118367;0.002712;0.016054;0.204933;0.048335;0;1.977852;96
white;7.2000000000;0.2400000000;0.2900000000;2.2000000000;0.0370000000;37.0000000000;102.0000000000;0.9920000000;3.2700000000;0.6400000000;11.0000000000;7;0.055700;0.293263;0.090217;0.595882;0.339945;0.212444;0.118367;0.002712;0.016054;0.204933;0.048335;0;1.977852;97
