type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
white;7.6000000000;0.2900000000;0.4200000000;1.3000000000;0.0350000000;18.0000000000;86.0000000000;0.9908000000;2.9900000000;0.3900000000;11.3000000000;5;4148637,9889916;23
red;7.6000000000;0.3100000000;0.3400000000;2.5000000000;0.0820000000;26.0000000000;35.0000000000;0.9935600000;3.2200000000;0.5900000000;12.5000000000;7;68927605,6524926;88
white;7.6000000000;0.3100000000;0.2600000000;1.7000000000;0.0730000000;40.0000000000;157.0000000000;0.9938000000;3.1000000000;0.4600000000;9.8000000000;5;79234804,3237946;314
white;7.6000000000;0.3200000000;0.2500000000;9.5000000000;0.0300000000;15.0000000000;136.0000000000;0.9936700000;3.1000000000;0.4400000000;12.1000000000;6;49375143,7822643;182
white;7.6000000000;0.3300000000;0.3500000000;6.3000000000;0.0360000000;12.0000000000;126.0000000000;0.9924000000;3.1600000000;0.3900000000;12.0000000000;7;45620319,2799731;169
white;7.6000000000;0.3500000000;0.4700000000;13.3000000000;0.0370000000;42.0000000000;116.0000000000;0.9982200000;3.0400000000;0.5000000000;9.2000000000;5;74655537,6657246;287
white;7.6000000000;0.3600000000;0.4800000000;13.5000000000;0.0380000000;44.0000000000;116.0000000000;0.9982000000;3.0400000000;0.4800000000;9.2000000000;5;14929250,7552773;57
red;7.6000000000;0.3600000000;0.3100000000;1.7000000000;0.0790000000;26.0000000000;65.0000000000;0.9971600000;3.4600000000;0.6200000000;9.5000000000;6;273979966,080185;368
white;7.6000000000;0.3800000000;0.2800000000;4.2000000000;0.0290000000;7.0000000000;112.0000000000;0.9906000000;3.0000000000;0.4100000000;12.6000000000;6;96357502,3413015;387
red;7.6000000000;0.4000000000;0.2900000000;1.9000000000;0.0780000000;29.0000000000;66.0000000000;0.9971000000;3.4500000000;0.5900000000;9.5000000000;6;2057440,635016;4
red;7.6000000000;0.4300000000;0.3100000000;2.1000000000;0.0690000000;13.0000000000;74.0000000000;0.9958000000;3.2600000000;0.5400000000;9.9000000000;6;119007525,949662;145
red;7.6000000000;0.4300000000;0.2900000000;2.1000000000;0.0750000000;19.0000000000;66.0000000000;0.9971800000;3.4000000000;0.6400000000;9.5000000000;5;300321755,268913;407
red;7.6000000000;0.4600000000;0.1100000000;2.6000000000;0.0790000000;12.0000000000;49.0000000000;0.9968000000;3.2100000000;0.5700000000;10.0000000000;5;136586050,500513;175
red;7.6000000000;0.4800000000;0.3100000000;2.8000000000;0.0700000000;4.0000000000;15.0000000000;0.9969300000;3.2200000000;0.5500000000;10.3000000000;6;41816121,6413655;54
red;7.6000000000;0.5000000000;0.2900000000;2.3000000000;0.0860000000;5.0000000000;14.0000000000;0.9950200000;3.3200000000;0.6200000000;11.5000000000;6;70637325,3532661;90
white;7.6000000000;0.6700000000;0.1400000000;1.5000000000;0.0740000000;25.0000000000;168.0000000000;0.9937000000;3.0500000000;0.5100000000;9.3000000000;5;80741551,1114628;320
red;7.6000000000;0.7350000000;0.0200000000;2.5000000000;0.0710000000;10.0000000000;14.0000000000;0.9953800000;3.5100000000;0.7100000000;11.7000000000;7;61361671,2352566;77
red;7.6000000000;0.9000000000;0.0600000000;2.5000000000;0.0790000000;5.0000000000;10.0000000000;0.9967000000;3.3900000000;0.5600000000;9.8000000000;5;16348079,7581829;15
red;7.6000000000;0.9500000000;0.0300000000;2.0000000000;0.0900000000;7.0000000000;20.0000000000;0.9959000000;3.2000000000;0.5600000000;9.6000000000;5;277628963,929777;374
white;7.7000000000;0.1800000000;0.5300000000;1.2000000000;0.0410000000;42.0000000000;167.0000000000;0.9908000000;3.1100000000;0.4400000000;11.9000000000;5;98173542,2957523;396
white;7.7000000000;0.2500000000;0.4300000000;4.5000000000;0.0620000000;20.0000000000;115.0000000000;0.9966000000;3.3800000000;0.5000000000;9.9000000000;6;70311962,2150205;270
red;7.7000000000;0.2600000000;0.3000000000;1.7000000000;0.0590000000;20.0000000000;38.0000000000;0.9949000000;3.2900000000;0.4700000000;10.8000000000;6;285888251,258906;383
white;7.7000000000;0.2700000000;0.6100000000;12.0000000000;0.0460000000;64.0000000000;179.0000000000;0.9982000000;3.0700000000;0.4600000000;8.9000000000;5;122961257,676248;481
white;7.7000000000;0.2800000000;0.2400000000;2.4000000000;0.0440000000;29.0000000000;157.0000000000;0.9931200000;3.2700000000;0.5600000000;10.6000000000;6;62061203,9382621;231
red;7.7000000000;0.2800000000;0.3000000000;2.0000000000;0.0620000000;18.0000000000;34.0000000000;0.9952000000;3.2800000000;0.9000000000;11.3000000000;7;96290478,7790699;118
white;7.7000000000;0.3500000000;0.4600000000;11.8000000000;0.0880000000;61.0000000000;183.0000000000;0.9978600000;2.8600000000;0.4700000000;9.0000000000;5;1615398,6074746;11
white;7.7000000000;0.3500000000;0.4900000000;8.6500000000;0.0330000000;42.0000000000;186.0000000000;0.9931000000;3.1400000000;0.3800000000;12.4000000000;8;53848459,9217292;195
red;7.7000000000;0.3900000000;0.1200000000;1.7000000000;0.0970000000;19.0000000000;27.0000000000;0.9959600000;3.1600000000;0.4900000000;9.4000000000;5;313589521,383516;428
white;7.7000000000;0.4000000000;0.2700000000;4.5000000000;0.0340000000;27.0000000000;95.0000000000;0.9917500000;3.2100000000;0.5900000000;12.3000000000;8;114363639,472991;456
white;7.7000000000;0.4300000000;0.3700000000;10.0000000000;0.1690000000;22.0000000000;210.0000000000;0.9977600000;3.0200000000;0.6400000000;9.5000000000;5;93963604,6532287;376
red;7.7000000000;0.4900000000;0.2600000000;1.9000000000;0.0620000000;9.0000000000;31.0000000000;0.9966000000;3.3900000000;0.6400000000;9.6000000000;5;209920867,014322;274
red;7.7000000000;0.5300000000;0.0600000000;1.7000000000;0.0740000000;9.0000000000;39.0000000000;0.9961500000;3.3500000000;0.4800000000;9.8000000000;6;264498575,814916;352
red;7.7000000000;0.5400000000;0.2600000000;1.9000000000;0.0890000000;23.0000000000;147.0000000000;0.9963600000;3.2600000000;0.5900000000;9.7000000000;5;303098679,865333;409
red;7.7000000000;0.5600000000;0.0800000000;2.5000000000;0.1140000000;14.0000000000;46.0000000000;0.9971000000;3.2400000000;0.6600000000;9.6000000000;6;317432921,184326;439
red;7.7000000000;0.5800000000;0.0100000000;1.8000000000;0.0880000000;12.0000000000;18.0000000000;0.9956800000;3.3200000000;0.5600000000;10.5000000000;7;170428438,100796;216
red;7.7000000000;0.6000000000;0.0600000000;2.0000000000;0.0790000000;19.0000000000;41.0000000000;0.9969700000;3.3900000000;0.6200000000;10.1000000000;6;168777889,050091;215
red;7.7000000000;0.6200000000;0.0400000000;3.8000000000;0.0840000000;25.0000000000;45.0000000000;0.9978000000;3.3400000000;0.5300000000;9.5000000000;5;21425452,6673304;24
red;7.7000000000;0.6650000000;0.0000000000;2.4000000000;0.0900000000;8.0000000000;19.0000000000;0.9974000000;3.2700000000;0.7300000000;9.3000000000;5;160743872,825418;205
red;7.7000000000;0.6700000000;0.2300000000;2.1000000000;0.0880000000;17.0000000000;96.0000000000;0.9962000000;3.3200000000;0.4800000000;9.5000000000;5;251075580,108974;330
red;7.7000000000;0.6900000000;0.4900000000;1.8000000000;0.1150000000;20.0000000000;112.0000000000;0.9968000000;3.2100000000;0.7100000000;9.3000000000;5;350395025,457057;491
red;7.7000000000;0.6900000000;0.0500000000;2.7000000000;0.0750000000;15.0000000000;27.0000000000;0.9974000000;3.2600000000;0.6100000000;9.1000000000;5;152781170,766194;193
red;7.7000000000;0.7150000000;0.0100000000;2.1000000000;0.0640000000;31.0000000000;43.0000000000;0.9937100000;3.4100000000;0.5700000000;11.8000000000;6;258604799,926673;338
red;7.7000000000;0.7750000000;0.4200000000;1.9000000000;0.0920000000;8.0000000000;86.0000000000;0.9959000000;3.2300000000;0.5900000000;9.5000000000;5;293790535,6271;393
red;7.7000000000;0.9150000000;0.1200000000;2.2000000000;0.1430000000;7.0000000000;23.0000000000;0.9964000000;3.3500000000;0.6500000000;10.2000000000;7;332367650,910459;458
red;7.7000000000;1.0050000000;0.1500000000;2.1000000000;0.1020000000;11.0000000000;32.0000000000;0.9960400000;3.2300000000;0.4800000000;10.0000000000;5;32137707,2860987;42
white;7.8000000000;0.1300000000;0.3000000000;1.8000000000;0.0400000000;43.0000000000;179.0000000000;0.9955000000;3.4300000000;0.4100000000;9.0000000000;5;122662632,809848;479
white;7.8000000000;0.1600000000;0.4100000000;1.7000000000;0.0260000000;29.0000000000;140.0000000000;0.9910000000;3.0200000000;0.7800000000;12.5000000000;6;103003052,542475;409
white;7.8000000000;0.1900000000;0.2600000000;8.9000000000;0.0390000000;42.0000000000;182.0000000000;0.9960000000;3.1800000000;0.4600000000;9.9000000000;6;116269161,368511;460
white;7.8000000000;0.2200000000;0.2600000000;9.0000000000;0.0470000000;38.0000000000;132.0000000000;0.9970000000;3.2500000000;0.5300000000;10.2000000000;6;88839373,1787848;358
white;7.8000000000;0.2600000000;0.2700000000;1.9000000000;0.0510000000;52.0000000000;195.0000000000;0.9928000000;3.2300000000;0.5000000000;10.9000000000;6;47134169,2651115;175
white;7.8000000000;0.3000000000;0.2900000000;16.8500000000;0.0540000000;23.0000000000;135.0000000000;0.9998000000;3.1600000000;0.3800000000;9.0000000000;6;40812653,2048339;145
white;7.8000000000;0.3000000000;0.3600000000;4.6000000000;0.0240000000;20.0000000000;198.0000000000;0.9922200000;3.0600000000;0.6600000000;11.9000000000;6;6684260,1593807;30
red;7.8000000000;0.3200000000;0.4400000000;2.7000000000;0.1040000000;8.0000000000;17.0000000000;0.9973200000;3.3300000000;0.7800000000;11.0000000000;7;209000980,124528;272
red;7.8000000000;0.3900000000;0.4200000000;2.0000000000;0.0860000000;9.0000000000;21.0000000000;0.9952600000;3.3900000000;0.6600000000;11.6000000000;6;71323359,0008459;92
red;7.8000000000;0.4100000000;0.6800000000;1.7000000000;0.4670000000;18.0000000000;69.0000000000;0.9973000000;3.0800000000;1.3100000000;9.3000000000;5;4847637,0441473;7
red;7.8000000000;0.4300000000;0.3200000000;2.8000000000;0.0800000000;29.0000000000;58.0000000000;0.9974000000;3.3100000000;0.6400000000;10.3000000000;5;255094188,233538;334
red;7.8000000000;0.4600000000;0.2600000000;1.9000000000;0.0880000000;23.0000000000;53.0000000000;0.9981000000;3.4300000000;0.7400000000;9.2000000000;6;44593408,9879382;57
red;7.8000000000;0.5000000000;0.1200000000;1.8000000000;0.1780000000;6.0000000000;21.0000000000;0.9960000000;3.2800000000;0.8700000000;9.8000000000;6;88711393,1553993;105
red;7.8000000000;0.5400000000;0.2600000000;2.0000000000;0.0880000000;23.0000000000;48.0000000000;0.9981000000;3.4100000000;0.7400000000;9.2000000000;6;136843709,279706;177
red;7.8000000000;0.5600000000;0.1900000000;2.1000000000;0.0810000000;15.0000000000;105.0000000000;0.9962000000;3.3300000000;0.5400000000;9.5000000000;5;224451956,869002;289
red;7.8000000000;0.5600000000;0.1900000000;2.0000000000;0.0810000000;17.0000000000;108.0000000000;0.9962000000;3.3200000000;0.5400000000;9.5000000000;5;288987210,4466;387
red;7.8000000000;0.5700000000;0.3100000000;1.8000000000;0.0690000000;26.0000000000;120.0000000000;0.9962500000;3.2900000000;0.5300000000;9.3000000000;5;247160669,167985;321
red;7.8000000000;0.5800000000;0.0200000000;2.0000000000;0.0730000000;9.0000000000;18.0000000000;0.9968000000;3.3600000000;0.5700000000;9.5000000000;7;129198249,225656;161
red;7.8000000000;0.5800000000;0.1300000000;2.1000000000;0.1020000000;17.0000000000;36.0000000000;0.9944000000;3.2400000000;0.5300000000;11.2000000000;6;127842604,407564;157
red;7.8000000000;0.6000000000;0.1400000000;2.4000000000;0.0860000000;3.0000000000;15.0000000000;0.9975000000;3.4200000000;0.6000000000;10.8000000000;6;323342924,903213;447
red;7.8000000000;0.6400000000;0.1000000000;6.0000000000;0.1150000000;5.0000000000;11.0000000000;0.9984000000;3.3700000000;0.6900000000;10.1000000000;7;292920535,032375;391
red;7.8000000000;0.7000000000;0.0600000000;1.9000000000;0.0790000000;20.0000000000;35.0000000000;0.9962800000;3.4000000000;0.6900000000;10.9000000000;5;42613526,5707437;55
red;7.8000000000;0.8150000000;0.0100000000;2.6000000000;0.0740000000;48.0000000000;90.0000000000;0.9962100000;3.3800000000;0.6200000000;10.8000000000;5;134342881,787314;171
white;7.8000000000;0.9650000000;0.6000000000;65.8000000000;0.0740000000;8.0000000000;160.0000000000;1.0389800000;3.3900000000;0.6900000000;11.7000000000;6;83533305,6233039;335
white;7.9000000000;0.1400000000;0.7400000000;1.2000000000;0.0280000000;30.0000000000;165.0000000000;0.9910000000;3.0800000000;0.8200000000;12.3000000000;6;96894184,4401323;391
white;7.9000000000;0.1600000000;0.3000000000;7.4000000000;0.0500000000;58.0000000000;152.0000000000;0.9961200000;3.1200000000;0.3700000000;9.5000000000;6;85625203,3318747;344
white;7.9000000000;0.1600000000;0.7400000000;17.8500000000;0.0370000000;52.0000000000;187.0000000000;0.9998000000;2.9900000000;0.4100000000;9.3000000000;5;17348602,886992;66
red;7.9000000000;0.1800000000;0.4000000000;2.2000000000;0.0490000000;38.0000000000;67.0000000000;0.9960000000;3.3300000000;0.9300000000;11.3000000000;5;118238212,503867;141
white;7.9000000000;0.1900000000;0.2600000000;2.1000000000;0.0390000000;8.0000000000;143.0000000000;0.9942000000;3.0500000000;0.7400000000;9.8000000000;5;54235246,1137513;196
white;7.9000000000;0.2550000000;0.2600000000;2.0000000000;0.0260000000;40.0000000000;190.0000000000;0.9932000000;3.0400000000;0.3900000000;11.2000000000;6;43756711,558066;156
red;7.9000000000;0.3000000000;0.6800000000;8.3000000000;0.0500000000;37.5000000000;278.0000000000;0.9931600000;3.0100000000;0.5100000000;12.3000000000;7;29284230,7659265;39
red;7.9000000000;0.3000000000;0.6800000000;8.3000000000;0.0500000000;37.5000000000;289.0000000000;0.9931600000;3.0100000000;0.5100000000;12.3000000000;7;249845402,605893;325
red;7.9000000000;0.3200000000;0.5100000000;1.8000000000;0.3410000000;17.0000000000;56.0000000000;0.9969000000;3.0400000000;1.0800000000;9.2000000000;6;304157023,226441;413
red;7.9000000000;0.3300000000;0.4100000000;1.5000000000;0.0560000000;6.0000000000;35.0000000000;0.9939600000;3.2900000000;0.7100000000;11.0000000000;6;195150307,110827;251
red;7.9000000000;0.3400000000;0.3600000000;1.9000000000;0.0650000000;5.0000000000;10.0000000000;0.9941900000;3.2700000000;0.5400000000;11.2000000000;7;20885818,2758576;23
red;7.9000000000;0.3500000000;0.2100000000;1.9000000000;0.0730000000;46.0000000000;102.0000000000;0.9964000000;3.2700000000;0.5800000000;9.5000000000;5;330434442,656686;456
red;7.9000000000;0.3700000000;0.2300000000;1.8000000000;0.0770000000;23.0000000000;49.0000000000;0.9963000000;3.2800000000;0.6700000000;9.3000000000;5;237919224,391719;308
white;7.9000000000;0.3700000000;0.3100000000;2.8500000000;0.0370000000;5.0000000000;24.0000000000;0.9911000000;3.1900000000;0.3600000000;11.9000000000;6;89282152,8138254;365
red;7.9000000000;0.5700000000;0.3100000000;2.0000000000;0.0790000000;10.0000000000;79.0000000000;0.9967700000;3.2900000000;0.6900000000;9.5000000000;6;137141841,942112;179
red;7.9000000000;0.6900000000;0.2100000000;2.1000000000;0.0800000000;33.0000000000;141.0000000000;0.9962000000;3.2500000000;0.5100000000;9.9000000000;5;250888119,305095;328
red;7.9000000000;0.7200000000;0.1700000000;2.6000000000;0.0960000000;20.0000000000;38.0000000000;0.9978000000;3.4000000000;0.5300000000;9.5000000000;5;103477985,624619;125
red;7.9000000000;0.7650000000;0.0000000000;2.0000000000;0.0840000000;9.0000000000;22.0000000000;0.9961900000;3.3300000000;0.6800000000;10.9000000000;6;76754359,2921651;96
red;7.9000000000;1.0400000000;0.0500000000;2.2000000000;0.0840000000;13.0000000000;29.0000000000;0.9959000000;3.2200000000;0.5500000000;9.9000000000;6;41252604,8787996;53
white;8.0000000000;0.1700000000;0.2900000000;2.4000000000;0.0290000000;52.0000000000;119.0000000000;0.9894400000;3.0300000000;0.3300000000;12.9000000000;6;44745237,8548032;168
white;8.0000000000;0.1800000000;0.3700000000;1.3000000000;0.0400000000;15.0000000000;96.0000000000;0.9912000000;3.0600000000;0.6100000000;12.1000000000;6;12986891,3256368;49
white;8.0000000000;0.1900000000;0.3000000000;2.0000000000;0.0530000000;48.0000000000;140.0000000000;0.9940000000;3.1800000000;0.4900000000;9.6000000000;6;87804966,6711425;354
white;8.0000000000;0.2000000000;0.4000000000;5.2000000000;0.0550000000;41.0000000000;167.0000000000;0.9953000000;3.1800000000;0.4000000000;10.6000000000;7;68311157,635617;254
white;8.0000000000;0.2300000000;0.2800000000;2.7000000000;0.0480000000;49.0000000000;165.0000000000;0.9952000000;3.2600000000;0.7200000000;9.5000000000;6;63310093,1093618;236
white;8.0000000000;0.2300000000;0.4100000000;1.1000000000;0.0480000000;35.0000000000;150.0000000000;0.9916800000;3.0900000000;0.4700000000;11.2000000000;5;86602659,462527;351
white;8.0000000000;0.2300000000;0.3500000000;9.2000000000;0.0440000000;53.0000000000;186.0000000000;0.9970000000;3.0900000000;0.5600000000;9.5000000000;7;77869424,8562256;308
white;8.0000000000;0.2400000000;0.4800000000;6.8000000000;0.0470000000;13.0000000000;134.0000000000;0.9961600000;3.2300000000;0.7000000000;10.0000000000;5;60720289,3840725;224
red;8.0000000000;0.2500000000;0.4300000000;1.7000000000;0.0670000000;22.0000000000;50.0000000000;0.9946000000;3.3800000000;0.6000000000;11.9000000000;6;63162139,9414967;78
white;8.0000000000;0.2600000000;0.2800000000;8.2000000000;0.0380000000;72.0000000000;202.0000000000;0.9956600000;3.1200000000;0.5600000000;10.0000000000;6;33627209,238844;117
white;8.0000000000;0.2900000000;0.2900000000;13.2000000000;0.0460000000;26.0000000000;113.0000000000;0.9983000000;3.2500000000;0.3700000000;9.7000000000;6;75038683,3177033;290
white;8.0000000000;0.3400000000;0.2500000000;6.4000000000;0.0350000000;38.0000000000;103.0000000000;0.9914800000;2.9100000000;0.2300000000;12.2000000000;6;89911252,3825607;366
red;8.0000000000;0.3900000000;0.3000000000;1.9000000000;0.0740000000;32.0000000000;84.0000000000;0.9971700000;3.3900000000;0.6100000000;9.0000000000;5;70935059,4095988;91
red;8.0000000000;0.4200000000;0.3200000000;2.5000000000;0.0800000000;26.0000000000;122.0000000000;0.9980100000;3.2200000000;1.0700000000;9.7000000000;5;82348251,1658534;101
red;8.0000000000;0.4500000000;0.2300000000;2.2000000000;0.0940000000;16.0000000000;29.0000000000;0.9962000000;3.2100000000;0.4900000000;10.2000000000;6;135469139,986382;172
red;8.0000000000;0.5200000000;0.2500000000;2.0000000000;0.0780000000;19.0000000000;59.0000000000;0.9961200000;3.3000000000;0.4800000000;10.2000000000;5;136724275,072498;176
red;8.0000000000;0.5900000000;0.1600000000;1.8000000000;0.0650000000;3.0000000000;16.0000000000;0.9962000000;3.4200000000;0.9200000000;10.5000000000;7;38294019,2899914;50
white;8.0000000000;0.5900000000;0.7100000000;17.3500000000;0.0380000000;61.0000000000;228.0000000000;1.0000000000;2.9500000000;0.7500000000;9.3000000000;5;107957045,696219;427
red;8.0000000000;0.7100000000;0.0000000000;2.6000000000;0.0800000000;11.0000000000;34.0000000000;0.9976000000;3.4400000000;0.5300000000;9.5000000000;5;139312145,837731;183
red;8.0000000000;0.8100000000;0.2500000000;3.4000000000;0.0760000000;34.0000000000;85.0000000000;0.9966800000;3.1900000000;0.4200000000;9.2000000000;5;155346308,878084;196
white;8.1000000000;0.2600000000;0.3300000000;11.1000000000;0.0520000000;52.5000000000;158.0000000000;0.9976000000;3.0300000000;0.4900000000;10.2000000000;7;34674316,1927825;119
red;8.1000000000;0.2900000000;0.3600000000;2.2000000000;0.0480000000;35.0000000000;53.0000000000;0.9950000000;3.2700000000;1.0100000000;12.4000000000;7;362211975,362735;499
white;8.1000000000;0.3300000000;0.2200000000;5.2000000000;0.0470000000;24.0000000000;151.0000000000;0.9952700000;3.2200000000;0.4700000000;10.3000000000;5;72644848,9595673;280
red;8.1000000000;0.3800000000;0.2800000000;2.1000000000;0.0660000000;13.0000000000;30.0000000000;0.9968000000;3.2300000000;0.7300000000;9.7000000000;7;340967482,401875;477
red;8.1000000000;0.3800000000;0.4800000000;1.8000000000;0.1570000000;5.0000000000;17.0000000000;0.9976000000;3.3000000000;1.0500000000;9.4000000000;5;298672630,676125;404
white;8.1000000000;0.4500000000;0.3400000000;8.3000000000;0.0370000000;33.0000000000;216.0000000000;0.9976000000;3.3100000000;0.6400000000;9.7000000000;5;74901226,1555402;288
red;8.1000000000;0.5300000000;0.2200000000;2.2000000000;0.0780000000;33.0000000000;89.0000000000;0.9967800000;3.2600000000;0.4600000000;9.6000000000;6;343690771,198438;483
red;8.1000000000;0.5450000000;0.1800000000;1.9000000000;0.0800000000;13.0000000000;35.0000000000;0.9972000000;3.3000000000;0.5900000000;9.0000000000;6;21905380,4325785;25
red;8.1000000000;0.5600000000;0.2800000000;1.7000000000;0.3680000000;16.0000000000;56.0000000000;0.9968000000;3.1100000000;1.2800000000;9.3000000000;5;299177786,573623;405
red;8.1000000000;0.6600000000;0.2200000000;2.2000000000;0.0690000000;9.0000000000;23.0000000000;0.9968000000;3.3000000000;1.2000000000;10.3000000000;5;181372483,08222;234
red;8.1000000000;0.6700000000;0.5500000000;1.8000000000;0.1170000000;32.0000000000;141.0000000000;0.9968000000;3.1700000000;0.6200000000;9.4000000000;5;250408845,793973;327
red;8.1000000000;0.7250000000;0.2200000000;2.2000000000;0.0720000000;11.0000000000;41.0000000000;0.9967000000;3.3600000000;0.5500000000;9.1000000000;5;304449690,88783;415
red;8.1000000000;0.7300000000;0.0000000000;2.5000000000;0.0810000000;12.0000000000;24.0000000000;0.9979800000;3.3800000000;0.4600000000;9.6000000000;4;157718183,114973;197
red;8.1000000000;0.7800000000;0.2300000000;2.6000000000;0.0590000000;5.0000000000;15.0000000000;0.9970000000;3.3700000000;0.5600000000;11.3000000000;5;88792034,5166881;106
red;8.1000000000;0.8200000000;0.0000000000;4.1000000000;0.0950000000;5.0000000000;14.0000000000;0.9985400000;3.3600000000;0.5300000000;9.6000000000;5;269543046,49359;362
red;8.1000000000;0.8250000000;0.2400000000;2.1000000000;0.0840000000;5.0000000000;13.0000000000;0.9972000000;3.3700000000;0.7700000000;10.7000000000;6;235810426,903249;304
red;8.1000000000;0.8700000000;0.0000000000;2.2000000000;0.0840000000;10.0000000000;31.0000000000;0.9965600000;3.2500000000;0.5000000000;9.8000000000;5;262595322,155589;350
red;8.2000000000;0.2300000000;0.4200000000;1.9000000000;0.0690000000;9.0000000000;17.0000000000;0.9937600000;3.2100000000;0.5400000000;12.3000000000;6;171820521,381275;218
red;8.2000000000;0.2400000000;0.3400000000;5.1000000000;0.0620000000;8.0000000000;22.0000000000;0.9974000000;3.2200000000;0.9400000000;10.9000000000;6;55262596,4557147;66
red;8.2000000000;0.2600000000;0.3400000000;2.5000000000;0.0730000000;16.0000000000;47.0000000000;0.9959400000;3.4000000000;0.7800000000;11.3000000000;7;309216432,319618;424
red;8.2000000000;0.2800000000;0.6000000000;3.0000000000;0.1040000000;10.0000000000;22.0000000000;0.9982800000;3.3900000000;0.6800000000;10.6000000000;5;110432944,476577;131
white;8.2000000000;0.2900000000;0.3300000000;9.1000000000;0.0360000000;28.0000000000;118.0000000000;0.9953000000;2.9600000000;0.4000000000;10.9000000000;7;35608896,093576;123
red;8.2000000000;0.3100000000;0.4000000000;2.2000000000;0.0580000000;6.0000000000;10.0000000000;0.9953600000;3.3100000000;0.6800000000;11.2000000000;7;269156856,348032;361
red;8.2000000000;0.3200000000;0.4200000000;2.3000000000;0.0980000000;3.0000000000;9.0000000000;0.9950600000;3.2700000000;0.5500000000;12.3000000000;6;92471098,2537758;112
red;8.2000000000;0.3400000000;0.3700000000;1.9000000000;0.0570000000;43.0000000000;74.0000000000;0.9940800000;3.2300000000;0.8100000000;12.0000000000;6;78745787,3156318;100
white;8.2000000000;0.3700000000;0.3600000000;1.0000000000;0.0340000000;17.0000000000;93.0000000000;0.9906000000;3.0400000000;0.3200000000;11.7000000000;8;38629356,893283;138
red;8.2000000000;0.4000000000;0.3100000000;1.9000000000;0.0820000000;8.0000000000;24.0000000000;0.9960000000;3.2400000000;0.6900000000;10.6000000000;6;317380627,420336;438
red;8.2000000000;0.4200000000;0.4900000000;2.6000000000;0.0840000000;32.0000000000;55.0000000000;0.9988000000;3.3400000000;0.7500000000;8.7000000000;6;58890926,3941674;71
red;8.2000000000;0.5600000000;0.2300000000;3.4000000000;0.0780000000;14.0000000000;104.0000000000;0.9976000000;3.2800000000;0.6200000000;9.4000000000;5;96567619,8957327;119
red;8.2000000000;0.5700000000;0.2600000000;2.2000000000;0.0600000000;28.0000000000;65.0000000000;0.9959000000;3.3000000000;0.4300000000;10.1000000000;5;333849632,433209;464
red;8.2000000000;0.5900000000;0.0000000000;2.5000000000;0.0930000000;19.0000000000;58.0000000000;1.0002000000;3.5000000000;0.6500000000;9.3000000000;6;341663151,047413;479
red;8.2000000000;0.7800000000;0.0000000000;2.2000000000;0.0890000000;13.0000000000;26.0000000000;0.9978000000;3.3700000000;0.4600000000;9.6000000000;4;136422888,368928;173
red;8.2000000000;0.8850000000;0.2000000000;1.4000000000;0.0860000000;7.0000000000;31.0000000000;0.9946000000;3.1100000000;0.4600000000;10.0000000000;5;278856224,996137;376
white;8.3000000000;0.1400000000;0.4500000000;1.5000000000;0.0390000000;18.0000000000;98.0000000000;0.9921500000;3.0200000000;0.5600000000;11.0000000000;6;95614383,2749547;382
white;8.3000000000;0.2100000000;0.4000000000;1.6000000000;0.0320000000;35.0000000000;110.0000000000;0.9907000000;3.0200000000;0.6000000000;12.9000000000;7;111162530,494223;439
white;8.3000000000;0.2100000000;0.4100000000;2.2000000000;0.0500000000;24.0000000000;108.0000000000;0.9940000000;2.8500000000;0.4500000000;9.5000000000;5;55371037,7966135;200
white;8.3000000000;0.2300000000;0.3000000000;2.1000000000;0.0490000000;21.0000000000;153.0000000000;0.9953000000;3.0900000000;0.5000000000;9.6000000000;6;17576116,1506073;67
red;8.3000000000;0.2600000000;0.3700000000;1.4000000000;0.0760000000;8.0000000000;23.0000000000;0.9974000000;3.2600000000;0.7000000000;9.6000000000;6;224878986,907554;291
white;8.3000000000;0.2800000000;0.4000000000;7.8000000000;0.0410000000;38.0000000000;194.0000000000;0.9976000000;3.3400000000;0.5100000000;9.6000000000;6;6046130,9523771;27
red;8.3000000000;0.3100000000;0.3900000000;2.4000000000;0.0780000000;17.0000000000;43.0000000000;0.9944400000;3.3100000000;0.7700000000;12.5000000000;7;192652480,805513;248
red;8.3000000000;0.3300000000;0.4200000000;2.3000000000;0.0700000000;9.0000000000;20.0000000000;0.9942600000;3.3800000000;0.7700000000;12.7000000000;7;83493762,1313692;103
red;8.3000000000;0.5800000000;0.1300000000;2.9000000000;0.0960000000;14.0000000000;63.0000000000;0.9984000000;3.1700000000;0.6200000000;9.1000000000;6;161259656,045105;206
red;8.3000000000;0.6000000000;0.2500000000;2.2000000000;0.1180000000;9.0000000000;38.0000000000;0.9961600000;3.1500000000;0.5300000000;9.8000000000;5;118783018,995399;143
red;8.3000000000;0.6000000000;0.1300000000;2.6000000000;0.0850000000;6.0000000000;24.0000000000;0.9984000000;3.3100000000;0.5900000000;9.2000000000;6;4377597,1309434;6
red;8.3000000000;0.6150000000;0.2200000000;2.6000000000;0.0870000000;6.0000000000;19.0000000000;0.9982000000;3.2600000000;0.6100000000;9.3000000000;5;132202105,009066;165
