type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
red;3.6601292969874;0.88191812292855;0.0214161739536653;1.54974112044924;0.0552569559162941;26.363320861349;86.3048524524178;0.642774618766414;2.31232930081959;0.422028043894693;7.46027556517465;6;0.369418;0.737393;0.937256;0.577513;0.462822;0.213549;0.187515;0.002756;0.103055;0.002164;0.075558;0;3.668999;131
white;4.7297091749985;0.140333304822208;0.478382104074476;5.10693941655483;0.0272474742368553;10.5607003033251;156.387890413921;0.645348766847744;1.86713341216745;0.719701288002346;11.912575919876;6;0.996854;0.352158;0.003897;0.065401;0.268588;0.344624;0.028571;0.001746;0.015017;0.035489;0.067396;0;2.179741;174
red;9.73692413733224;0.239878610910947;0.383967830633191;6.6105642358164;0.0375426379539201;17.7281158948086;121.857037564862;0.65006973466543;2.20803664683897;0.640192298628584;12.0549098522448;5;0.369418;0.266235;0.317615;0.010294;0.248751;0.049705;0.115005;0.002616;0.062662;0.355550;0.000683;0;1.798534;1
white;5.51866079471281;0.302721119384819;0.36815250954671;2.87851215384967;0.0313816707400301;51.9435023451254;96.3348871545154;0.655257440859388;3.61817869077565;0.594065150344946;7.61593564076887;6;0.055700;0.381605;0.090217;0.430561;0.215070;0.277981;0.054501;0.003285;0.067840;0.129625;0.076926;0;1.783311;44
white;7.28767287984934;0.331157605230013;0.223278199370878;9.6890300970344;0.066529775163494;55.275312776163;233.267150316489;0.656735807797753;2.95355982914111;0.209448865686109;9.23026281066026;6;0.055700;0.322711;0.003897;0.561364;0.034679;0.540131;0.607682;0.000907;0.008803;0.246916;0.056498;0;2.439288;293
white;6.45425149419676;0.524041153568313;0.359625362616928;9.67168270533245;0.0327957115881016;37.7849554385385;75.5410058663228;0.657348055117208;2.51507329156703;0.715649557779733;10.4567382928034;5;0.055700;0.177893;0.247076;0.561364;0.018838;0.474594;0.305161;0.001570;0.005696;0.020991;0.123210;0;1.992093;100
red;7.11835717979468;0.297944584257723;0.165701438689783;1.50104806884546;0.0899133616633858;29.0741563713476;39.1226839519309;0.659747178746552;3.65887425139651;0.752349061859722;8.47767742359596;6;1.199171;0.060104;0.027473;0.687727;0.409304;0.148012;0.438175;0.002475;0.075091;0.167279;0.094619;0;3.309430;77
red;8.13515624225844;0.445551628416521;0.101336881089141;10.2778569673809;0.0711947642588615;20.6082982189343;54.3302422350234;0.662245693706707;4.77824492027579;0.614322471452633;6.8828846845885;5;0.885453;1.267445;0.372563;0.487888;0.748251;0.016937;0.204802;0.004244;0.005696;0.091971;0.123210;0;4.208460;212
red;8.03871273460638;0.79399528207609;0.0121483514264284;1.61022776665091;0.0728035982698593;33.0911386002426;27.6264530045902;0.666996764276397;4.10380469361129;0.60705502969124;7.82842061713743;6;0.369418;0.737393;0.968628;0.577513;0.427144;0.115243;0.628331;0.000806;0.062662;0.091971;0.019744;0;3.998853;177
white;6.10996903188927;0.329487892824486;0.426109821537262;5.77731983690399;0.0561722425917442;26.7969465753246;79.0106225444384;0.669823341628795;3.00449388849619;0.772755118504618;8.69112134756732;6;0.683136;0.322711;0.035269;0.065401;0.286427;0.180780;0.175509;0.000303;0.008803;0.091971;0.094619;0;1.944929;80
red;8.13728015918877;0.669716255703551;0.354553679667291;1.90160538012787;0.0959557712055945;21.3965872390533;99.5102296717944;0.670186367941806;2.92019108856705;0.682934890294228;11.6456448853083;5;0.258017;0.737393;0.184333;0.632620;0.427144;0.442930;0.101080;0.001148;0.019161;0.020991;0.056498;0;2.881315;40
red;7.24359197865367;0.311098708618573;0.249182231573416;5.71628802561764;0.102441069622296;47.2612851774362;71.9526456759099;0.67763395434404;3.41328729622129;0.452043846593629;12.6965928184159;5;0.258017;0.737393;0.184333;0.322567;0.248751;0.146906;0.045857;0.003420;0.047126;0.077472;0.104149;0;2.175991;14
red;7.67594644208268;0.249491445832651;0.263075884621583;2.05444951874199;0.0265376842999853;4.64223509591874;6.76021124122789;0.677821064843729;2.22531229935026;0.586437156906022;8.02150424923305;7;0.885453;0.204921;0.066641;0.577513;0.108034;0.868924;0.930852;0.000404;0.056447;0.204933;0.048335;0;3.952457;168
white;4.49889395045492;0.282808348219358;0.326686310478771;1.85657757867331;0.0415533663639092;38.5691429419907;130.244458986512;0.681967688757169;3.16021986867731;0.448070055531138;15.625074279787;5;0.258017;0.175474;0.098013;0.706096;0.036677;0.015831;0.279231;0.002933;0.011910;0.115126;0.019744;0;1.719052;34
white;5.43330014589308;0.480054796856069;0.237026809658503;8.748013785255;0.0368263064458447;19.4403576948548;140.762377312578;0.68265187774065;3.91630970589377;0.629768906956351;6.30263941947114;7;0.258017;0.177893;0.121589;0.193984;0.339945;0.148012;0.161584;0.003234;0.018124;0.091971;0.200820;0;1.715173;33
white;5.06717367377332;0.230172599210435;0.215000987657978;1.31382823845801;0.0557382065676732;31.55800610988;82.1806754058374;0.684804760329372;4.32496228878052;0.284363060962112;10.2196163059267;6;0.369418;0.001209;0.003897;0.632620;0.090195;0.049705;0.123649;0.001163;0.025375;0.058645;0.008846;0;1.364722;4
white;10.0672533427113;0.478889687893065;0.284362352760777;8.17395240727768;0.0580481847768041;46.5033993643318;192.146491612978;0.690380199644623;3.78925236768224;0.574597172375549;11.7882607190227;5;0.055700;0.266235;0.247076;0.230722;0.034679;0.310750;0.408882;0.000303;0.005696;0.228089;0.056498;0;1.844630;58
white;3.89523297049142;0.585330886651978;0.447980013033502;3.10005531174535;0.0174440560643828;53.1022269174286;112.489733425573;0.691303201167593;4.6625633783599;0.39796227640998;17.4605157060806;6;0.055700;0.177893;0.192128;0.595882;0.464820;0.310750;0.057863;0.003968;0.016054;0.133954;0.200820;0;2.209832;184
red;7.48302137265468;0.341563258212102;0.145417454911581;0.915185261372865;0.118807765542669;22.0177751186157;74.1956434544588;0.693418774603653;3.01146678860288;0.598888942154184;8.06415490268114;5;0.369418;0.266235;0.466679;0.669358;0.462822;0.115243;0.559183;0.001651;0.084412;0.204933;0.008846;0;3.208780;64
red;7.61449434194058;0.648508970624054;0.189308351011696;2.82743649505613;0.0990916372409991;16.1693631312711;38.7079636451318;0.695360716734345;1.9012578496049;0.377610043069382;7.83070178347739;6;0.369418;0.354577;0.372563;0.650989;0.373626;0.082474;0.533253;0.000907;0.047126;0.204933;0.008846;0;2.998712;49
white;4.21297793618991;0.284437960344052;0.415296758001613;1.97651467874552;0.0677078599888569;19.1203237912191;93.0608998321965;0.69598595055308;4.42501337344628;0.943757385386572;13.3139659806648;6;0.258017;0.396329;0.027473;0.687727;0.070358;0.114138;0.049220;0.001610;0.155878;0.299068;0.000683;0;2.060501;125
white;10.0948315751305;0.175883530842931;0.366302020323492;2.56548855870629;0.0623180663603945;43.4673549450337;121.110895102185;0.696945806541436;3.83931150453955;0.331545804859946;10.7510028618181;6;0.571735;0.146027;0.215704;0.301978;0.215070;0.016937;0.014646;0.002712;0.033660;0.246916;0.048335;0;1.813720;52
white;7.08504481426866;0.253631340004104;0.328060592821354;1.03420894808859;0.0646762446440559;31.0018867368032;83.4357543404038;0.69714627494658;3.30822246196257;0.227075652784741;14.9015438279282;5;0.055700;0.263816;0.003897;0.724465;0.161552;0.115243;0.140935;0.001405;0.012947;0.171608;0.000683;0;1.652251;22
red;7.02345828325062;0.480028800264734;0.0986894820391289;1.34789738659282;0.0538882266223347;18.2257342496921;56.3069776393909;0.698269108109774;3.28676377695845;0.782250857812094;10.9817771380377;6;1.310572;0.766840;0.435307;0.650989;0.409304;0.410162;0.256662;0.002113;0.115484;0.073143;0.113680;0;4.544256;268
red;8.43530927924308;0.417679462879925;0.231439598063731;2.84469354005917;0.0520020523570977;30.9514310268752;39.8789533273504;0.699853342973424;2.95379711315725;0.554394360458048;11.5395192302651;7;0.258017;0.413472;0.003897;0.614251;0.106036;0.015831;0.533253;0.002596;0.025375;0.223760;0.046967;0;2.243455;17
white;9.07267994672565;0.241216402080743;0.444513505155857;5.11653440527612;0.0526339111206866;20.7651965087821;89.967224338117;0.700901942378115;3.42432175452379;0.939454697048484;13.3624242725574;5;0.055700;0.322711;0.192128;0.120508;0.195233;0.344624;0.222089;0.000263;0.015017;0.487339;0.075558;0;2.031170;116
white;4.10049721845214;0.434321713943422;0.354484424290413;3.16476167213939;0.0639401968204455;26.2916255570298;85.9760216151262;0.70099315860508;2.74263239896797;0.514731368399259;8.64930450620942;7;0.055700;0.295683;0.121589;0.375454;0.143713;0.279087;0.031933;0.002832;0.002588;0.303397;0.076926;0;1.688902;28
red;6.78054730036266;0.310497580754781;0.284066624728629;2.60811877365302;0.0957222062613669;11.9506996191012;61.1432586142708;0.703508122607811;3.27314150007762;0.926132173010797;8.59337304219446;5;0.683136;0.766840;0.058845;0.173395;0.213072;0.344624;0.049220;0.004466;0.025375;1.202769;0.027907;0;3.549649;119
red;6.48631899045662;0.304306249103497;0.615717566103877;1.60073934334157;0.0523455973185694;2.9038720222375;15.6411745327481;0.703836222055092;2.06113730736868;0.436519068372193;11.0934484993975;6;0.258017;0.028237;0.474474;0.614251;0.373626;0.836156;0.904922;0.001108;0.034697;0.002164;0.018376;0;3.546028;114
red;6.50505840836138;0.350481431018628;0.033965407004625;3.16806366295682;0.0905586707615925;9.21047290612455;39.3027529032151;0.703991889884803;3.48767465702294;0.691609842117549;7.11718678191523;5;0.055700;0.707945;0.905884;0.577513;0.373626;0.770618;0.757983;0.000987;0.040911;0.020991;0.046967;0;4.259125;222
white;10.2633227444234;0.213335270777592;0.33877239969995;1.56496699706442;0.0689638449477306;19.8651485988415;199.450450800498;0.704106888566314;4.40023720571283;0.585853038111575;13.5267831283787;6;0.258017;0.001209;0.058845;0.761203;0.016840;0.180780;0.495317;0.000102;0.012947;0.039818;0.132740;0;1.957818;88
white;5.74441344359195;0.509231634118355;0.158687122289307;7.19404686591074;0.0530818370840685;32.7604722558062;112.113501669628;0.708277457149597;1.63601184787408;0.467135744199868;11.0724233133202;5;0.571735;0.030657;0.247076;0.102139;0.250749;0.082474;0.063144;0.001666;0.024339;0.171608;0.076926;0;1.622513;18
red;8.53894186436337;0.364591831993002;0.629475995909621;2.84329153516315;0.0667936811432144;20.0243075938371;92.9689404550401;0.710167632698591;4.80851732569404;0.853021228841765;7.61315996552932;6;0.683136;0.118999;0.537218;0.540775;0.730412;0.081369;0.265306;0.001510;0.053340;0.449685;0.086456;0;3.548206;116
red;8.3867180399813;0.197818643902247;0.329791551466886;2.18615597673172;0.0445045059557327;17.8602868691478;21.2570539406089;0.711522090516762;2.19205630938089;0.252808665014985;14.6010887815453;6;1.512889;0.234369;0.058845;0.687727;0.052518;0.344624;0.671548;0.000203;0.022268;0.115126;0.029274;0;3.729391;140
red;10.0105573736259;0.581863758352067;0.213130750864361;1.85639494005613;0.0881044641547288;17.7109100546089;35.6798114279188;0.715241547161238;4.78660879784992;0.374695767266761;7.48580742795375;6;0.055700;0.472367;0.435307;0.614251;0.266590;0.606774;0.732052;0.002927;0.093734;0.355550;0.085089;0;3.720341;139
white;7.67310748249761;0.434774120517979;0.286509446942364;1.57677875585865;0.0475941391017436;18.5696951190041;112.965822480169;0.716823490373225;4.36128659996962;0.390270024957294;12.7747044488515;5;0.055700;0.087132;0.247076;0.742834;0.016840;0.442930;0.011284;0.001907;0.018124;0.341051;0.000683;0;1.965561;92
white;7.5966644290783;0.16067786061623;0.366330219176799;6.48563017421862;0.0505298745812828;51.3375222568101;95.7992026683062;0.717158787929999;2.21409807924219;0.631083769537761;14.0062676303655;6;0.683136;0.381605;0.317615;0.026443;0.339945;0.179675;0.063144;0.001495;0.024339;0.020991;0.038805;0;2.077193;135
white;7.65904748451917;0.489579603326143;0.222934553448595;3.41564767794493;0.0539457181824404;58.1295506491139;205.948836472039;0.719795721293567;3.17064110447368;0.454102768600296;7.71903876842902;6;0.258017;0.207341;0.247076;0.249091;0.016840;0.343519;0.408882;0.000203;0.005696;0.228089;0.056498;0;2.021252;113
red;7.41912425141642;0.41128683539475;0.132246225824002;1.85505601187335;0.0740729413475732;4.11468867574748;7.95277726980878;0.723164296380357;3.30989097302995;0.495848536221091;13.7899018830451;5;0.683136;0.501814;0.717653;0.614251;0.106036;0.868924;0.922208;0.001148;0.040911;0.016662;0.000683;0;4.473426;258
red;7.30373314382637;0.509780974488864;0.279072929821429;1.51331784433024;0.0853022066077499;9.91391070349779;23.978892918906;0.724162624422569;3.26668444965266;0.463548493186449;7.995601877375;6;1.624290;0.354577;0.247076;0.687727;0.373626;0.410162;0.706122;0.000102;0.053340;0.129625;0.010214;0;4.596861;276
red;11.0613549802825;0.340541224631581;0.42941584933439;1.63634585728579;0.0371319785123003;15.5505001256951;68.7959731238726;0.727622580444924;3.48342962581152;0.828355115318412;13.3007160854637;7;0.571735;0.263816;0.090217;0.595882;0.036677;0.377393;0.576470;0.001972;0.056447;0.430858;0.038805;0;3.040272;54
red;6.63469291615084;0.455257232613066;0.0770265150731129;1.14087331044749;0.091289867001429;30.2479986145354;34.1297073250578;0.728551959650352;5.00947853324475;0.459248511834351;10.3285920234289;5;1.310572;0.737393;0.686281;0.687727;0.123875;0.114138;0.541896;0.001108;0.059555;0.261414;0.075558;0;4.599517;281
white;5.68297702722359;0.419944765500386;0.180113318112969;1.65296262334077;0.0304616966137111;26.6597713417115;131.532762140938;0.728812801481525;2.76398680815223;0.259465175672136;9.34580702466243;7;0.055700;0.057684;0.035269;0.742834;0.482660;0.049705;0.057863;0.004521;0.021232;0.039818;0.219881;0;1.767167;41
white;8.22238844508973;0.210215531009223;0.226117920005401;7.26388868968494;0.0352643956275061;27.3026324213373;193.647656772522;0.730230184666501;3.67416960290018;0.535264608045707;6.35495905505311;6;0.258017;0.177893;0.247076;0.230722;0.034679;0.343519;0.434813;0.000303;0.005696;0.228089;0.056498;0;2.017305;110
red;6.5174337521282;0.214892766663045;0.138203973809033;3.1371191001085;0.0701129951667959;24.5119782115452;85.0691002616717;0.730925709833842;3.05029958609338;0.276720018048464;6.83657120721083;6;0.683136;0.060104;0.341192;0.577513;0.534179;0.344624;0.438175;0.000887;0.056447;0.016662;0.037437;0;3.090356;57
white;3.64243618216547;0.183250834691452;0.408717027789017;1.83878757517327;0.0460323445577218;11.4954610543011;81.2008797008285;0.735528104631379;2.80293216703845;0.900109264340587;14.4090757986587;6;0.055700;0.293263;0.090217;0.448930;0.357785;0.442930;0.011284;0.000590;0.044019;0.280241;0.037437;0;2.062396;126
red;4.68417250615833;0.864884038206283;0.00935871730797346;2.29902087396724;0.0458926177537894;26.5469826029029;42.5050229016129;0.737148475756878;2.47742574266384;0.405290690846875;15.4654713792413;6;0.369418;0.766840;0.968628;0.577513;0.409304;0.213549;0.680192;0.000444;0.056447;0.148452;0.038805;0;4.229592;215
white;4.02348277788341;0.301527938476445;0.2355375133182;1.44118598325669;0.0343746390585721;26.3300079431892;200.221784111098;0.743592158993695;3.6441717406972;0.791776945787963;12.1604168923193;7;0.369418;0.381605;0.003897;0.595882;0.339945;0.082474;0.218726;0.001706;0.005696;0.073143;0.046967;0;2.119459;149
red;7.0193501986737;0.309092258190492;0.282446197059844;1.84447662506395;0.0586060873291139;5.62240048846986;9.8907668506743;0.743687261011083;2.3627575961977;0.647227798970495;6.5628559709956;6;1.199171;0.266235;0.254872;0.504037;0.462822;0.803387;0.904922;0.000685;0.068876;0.016662;0.162699;0;4.644368;291
white;7.44348656319535;0.462097555368792;0.613889543224786;12.4369532012744;0.0441430434136164;16.0149587264302;123.006821162634;0.744541182007221;2.99161604435234;0.626703731432652;6.09213253350562;6;0.055700;0.087132;0.286244;0.579733;0.054517;0.508468;0.230732;0.002917;0.022268;0.204933;0.056498;0;2.089142;137
red;7.4679184787068;0.319920541678205;0.318349893654081;3.25385665866445;0.0895280417162024;48.8891466709592;33.9310631296112;0.74481520076065;1.6777084927313;1.07728722276173;12.0439246879551;6;0.885453;0.087132;0.286244;0.559144;0.159554;0.114138;0.481392;0.000223;0.037804;0.600302;0.086456;0;3.297842;74
white;10.0876881281575;0.333747071136351;0.243287404928544;1.19328311934133;0.0650863715896217;38.8634422772845;175.573731586733;0.746166065358976;3.76824628360691;0.38028472388935;10.067861104556;6;0.055700;0.204921;0.317615;0.706096;0.108034;0.146906;0.166866;0.002712;0.086483;0.133954;0.048335;0;1.977622;95
white;7.09727553400755;0.23767934246272;0.355494398323883;12.0215569717641;0.0630767378123183;22.1210028537908;100.259356405533;0.746263420214523;2.75565356060869;0.296176103054306;9.59251898082244;5;0.369418;0.381605;0.152961;0.579733;0.000999;0.148012;0.040576;0.000907;0.083376;0.020991;0.094619;0;1.873197;64
white;7.61778600644254;0.189593907652504;0.176389670917762;5.68703337656472;0.0268871785833792;20.945199073039;280.978420083983;0.747849749860941;4.64149658301741;0.880252845849116;13.3930548643515;6;0.369418;0.411053;0.027473;0.258275;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.142409;155
red;4.1591339194314;0.43625062611471;0.171770882787923;2.68002171125405;0.0851530916599581;28.8940033748988;85.9175448675676;0.750381006085944;2.20634179925091;0.469084433528738;8.82450724077347;5;1.199171;0.590156;0.592166;0.540775;0.730412;0.213549;0.429532;0.003169;0.053340;0.148452;0.104149;0;4.604871;284
white;5.47122107516091;0.237155753629959;0.301419328415294;1.36627803646294;0.0568914783370488;25.0300615197756;85.8125872576935;0.75112108579991;3.9646810529334;0.723377322712946;10.9955323733149;6;0.258017;0.204921;0.058845;0.761203;0.286427;0.148012;0.273949;0.002490;0.019161;0.002164;0.019744;0;2.034933;119
red;5.69232872980476;0.492467432901994;0.396348596326752;0.911066059070173;0.0806002154836622;19.542615429759;59.7206611358409;0.751237323793756;1.77150852038289;0.276640964466784;9.53686189545071;5;0.369418;0.060104;0.058845;0.706096;0.427144;0.146906;0.394958;0.002244;0.068876;0.058645;0.104149;0;2.397385;22
