type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
red;7.6000000000;0.7900000000;0.2100000000;2.3000000000;0.0870000000;21.0000000000;68.0000000000;0.9955000000;3.1200000000;0.4400000000;9.2000000000;5;289912306,689357;452
white;7.6000000000;0.2100000000;0.3500000000;1.2000000000;0.0410000000;7.0000000000;106.0000000000;0.9914000000;3.0600000000;0.4500000000;11.3000000000;4;5638608,862666;29
red;7.6000000000;0.6650000000;0.1000000000;1.5000000000;0.0660000000;27.0000000000;55.0000000000;0.9965500000;3.3900000000;0.5100000000;9.3000000000;5;206811725,676643;328
red;7.6000000000;0.9000000000;0.0600000000;2.5000000000;0.0790000000;5.0000000000;10.0000000000;0.9967000000;3.3900000000;0.5600000000;9.8000000000;5;262482720,596636;415
red;7.6000000000;0.3600000000;0.3100000000;1.7000000000;0.0790000000;26.0000000000;65.0000000000;0.9971600000;3.4600000000;0.6200000000;9.5000000000;6;239155290,181939;374
red;7.6000000000;0.4000000000;0.2900000000;1.9000000000;0.0780000000;29.0000000000;66.0000000000;0.9971000000;3.4500000000;0.5900000000;9.5000000000;6;102274771,773452;179
red;7.6000000000;0.2900000000;0.4900000000;2.7000000000;0.0920000000;25.0000000000;60.0000000000;0.9971000000;3.3100000000;0.6100000000;10.1000000000;6;125362381,962035;214
red;7.6000000000;0.4100000000;0.2400000000;1.8000000000;0.0800000000;4.0000000000;11.0000000000;0.9962000000;3.2800000000;0.5900000000;9.5000000000;5;125413159,998494;215
red;7.6000000000;0.6200000000;0.3200000000;2.2000000000;0.0820000000;7.0000000000;54.0000000000;0.9966000000;3.3600000000;0.5200000000;9.4000000000;5;107351568,19391;192
red;7.6000000000;0.5200000000;0.1200000000;3.0000000000;0.0670000000;12.0000000000;53.0000000000;0.9971000000;3.3600000000;0.5700000000;9.1000000000;5;104331599,598197;185
red;7.6000000000;0.4600000000;0.1100000000;2.6000000000;0.0790000000;12.0000000000;49.0000000000;0.9968000000;3.2100000000;0.5700000000;10.0000000000;5;112130436,377274;200
red;7.6000000000;0.4900000000;0.2600000000;1.6000000000;0.2360000000;10.0000000000;88.0000000000;0.9968000000;3.1100000000;0.8000000000;9.3000000000;5;163246942,011308;273
red;7.6000000000;0.5100000000;0.1500000000;2.8000000000;0.1100000000;33.0000000000;73.0000000000;0.9955000000;3.1700000000;0.6300000000;10.2000000000;6;146493134,356403;247
red;7.6000000000;0.6300000000;0.0300000000;2.0000000000;0.0800000000;27.0000000000;43.0000000000;0.9957800000;3.4400000000;0.6400000000;10.9000000000;6;53588573,4188766;99
red;7.6000000000;0.3000000000;0.4200000000;2.0000000000;0.0520000000;6.0000000000;24.0000000000;0.9963000000;3.4400000000;0.8200000000;11.9000000000;6;35037844,4655148;67
white;7.6000000000;0.4800000000;0.2800000000;10.4000000000;0.0490000000;57.0000000000;205.0000000000;0.9974800000;3.2400000000;0.4500000000;9.3000000000;5;70565812,3504412;356
white;7.6000000000;0.3100000000;0.2700000000;8.8000000000;0.0210000000;57.0000000000;156.0000000000;0.9944200000;3.0800000000;0.3800000000;11.0000000000;7;63847885,8103931;313
white;7.6000000000;0.1600000000;0.4400000000;1.4000000000;0.0430000000;25.0000000000;109.0000000000;0.9932000000;3.1100000000;0.7500000000;10.3000000000;6;59906461,0463046;289
white;7.6000000000;0.3000000000;0.2200000000;10.2000000000;0.0490000000;57.0000000000;191.0000000000;0.9966000000;3.0800000000;0.4000000000;9.3000000000;6;56023101,9180196;269
white;7.6000000000;0.3300000000;0.3500000000;6.3000000000;0.0360000000;12.0000000000;126.0000000000;0.9924000000;3.1600000000;0.3900000000;12.0000000000;7;58867490,592261;283
white;7.6000000000;0.3100000000;0.2700000000;5.8000000000;0.0360000000;23.0000000000;109.0000000000;0.9939900000;3.3400000000;0.5400000000;11.0000000000;6;16467855,760785;90
white;7.6000000000;0.3100000000;0.2600000000;1.7000000000;0.0730000000;40.0000000000;157.0000000000;0.9938000000;3.1000000000;0.4600000000;9.8000000000;5;27814905,9173102;141
white;7.6000000000;0.2100000000;0.4400000000;1.9000000000;0.0360000000;10.0000000000;119.0000000000;0.9913000000;3.0100000000;0.7000000000;12.8000000000;6;30993037,3048907;153
white;7.6000000000;0.1800000000;0.2800000000;7.1000000000;0.0410000000;29.0000000000;110.0000000000;0.9965200000;3.2000000000;0.4200000000;9.2000000000;6;43394279,9176952;207
white;7.6000000000;0.2000000000;0.6800000000;12.9000000000;0.0420000000;56.0000000000;160.0000000000;0.9984100000;3.0500000000;0.4100000000;8.7000000000;5;41446814,9775615;196
white;7.6000000000;0.2700000000;0.5200000000;3.2000000000;0.0430000000;28.0000000000;152.0000000000;0.9912900000;3.0200000000;0.5300000000;11.4000000000;6;39743705,8046028;192
white;7.6000000000;0.2700000000;0.4200000000;2.6000000000;0.0440000000;29.0000000000;110.0000000000;0.9912000000;3.3100000000;0.5100000000;12.7000000000;6;76866311,2536046;389
white;7.6000000000;0.2000000000;0.3000000000;14.2000000000;0.0560000000;53.0000000000;212.5000000000;0.9990000000;3.1400000000;0.4600000000;8.9000000000;8;74193022,8391287;375
white;7.6000000000;0.3800000000;0.2800000000;4.2000000000;0.0290000000;7.0000000000;112.0000000000;0.9906000000;3.0000000000;0.4100000000;12.6000000000;6;88350236,9613292;446
white;7.6000000000;0.1600000000;0.4100000000;1.9000000000;0.0470000000;27.0000000000;151.0000000000;0.9937000000;3.2000000000;0.5300000000;10.1000000000;6;96769288,957198;489
white;7.7000000000;0.2700000000;0.6100000000;12.0000000000;0.0460000000;64.0000000000;179.0000000000;0.9982000000;3.0700000000;0.4600000000;8.9000000000;5;77964022,0866754;397
white;7.7000000000;0.2500000000;0.3000000000;7.8000000000;0.0380000000;67.0000000000;196.0000000000;0.9955500000;3.1000000000;0.5000000000;10.1000000000;5;82448429,812645;419
white;7.7000000000;0.3400000000;0.2800000000;11.0000000000;0.0400000000;31.0000000000;117.0000000000;0.9981500000;3.2700000000;0.2900000000;9.2000000000;6;46146971,9657245;221
white;7.7000000000;0.2800000000;0.2900000000;6.9000000000;0.0410000000;29.0000000000;163.0000000000;0.9952000000;3.4400000000;0.6000000000;10.5000000000;6;35529649,853542;175
white;7.7000000000;0.3000000000;0.3400000000;1.2000000000;0.0480000000;4.0000000000;119.0000000000;0.9908400000;3.1800000000;0.3400000000;12.1000000000;6;19431796,4545432;102
white;7.7000000000;0.4600000000;0.1800000000;3.3000000000;0.0540000000;18.0000000000;143.0000000000;0.9939200000;3.1200000000;0.5100000000;10.8000000000;6;64755102,521876;318
white;7.7000000000;0.3000000000;0.2300000000;2.0000000000;0.0680000000;28.0000000000;138.0000000000;0.9938200000;3.1100000000;0.6200000000;9.8000000000;5;69435042,3590382;348
red;7.7000000000;0.7150000000;0.0100000000;2.1000000000;0.0640000000;31.0000000000;43.0000000000;0.9937100000;3.4100000000;0.5700000000;11.8000000000;6;34798697,5856416;66
red;7.7000000000;0.6100000000;0.1800000000;2.4000000000;0.0830000000;6.0000000000;20.0000000000;0.9963000000;3.2900000000;0.6000000000;10.2000000000;6;26046758,2962418;49
red;7.7000000000;0.5300000000;0.0600000000;1.7000000000;0.0740000000;9.0000000000;39.0000000000;0.9961500000;3.3500000000;0.4800000000;9.8000000000;6;16318477,6693419;31
red;7.7000000000;0.1800000000;0.3400000000;2.7000000000;0.0660000000;15.0000000000;58.0000000000;0.9947000000;3.3700000000;0.7800000000;11.8000000000;6;8007822,7765484;14
red;7.7000000000;0.8350000000;0.0000000000;2.6000000000;0.0810000000;6.0000000000;14.0000000000;0.9975000000;3.3000000000;0.5200000000;9.3000000000;5;75175484,3630947;138
red;7.7000000000;0.5100000000;0.2800000000;2.1000000000;0.0870000000;23.0000000000;54.0000000000;0.9980000000;3.4200000000;0.7400000000;9.2000000000;5;79899725,819355;145
red;7.7000000000;0.4900000000;0.2600000000;1.9000000000;0.0620000000;9.0000000000;31.0000000000;0.9966000000;3.3900000000;0.6400000000;9.6000000000;5;148065511,447693;253
red;7.7000000000;0.5600000000;0.0800000000;2.5000000000;0.1140000000;14.0000000000;46.0000000000;0.9971000000;3.2400000000;0.6600000000;9.6000000000;6;158221415,831302;264
red;7.7000000000;0.5800000000;0.0100000000;1.8000000000;0.0880000000;12.0000000000;18.0000000000;0.9956800000;3.3200000000;0.5600000000;10.5000000000;7;167575546,916878;282
red;7.7000000000;0.6600000000;0.0400000000;1.6000000000;0.0390000000;4.0000000000;9.0000000000;0.9962000000;3.4000000000;0.4700000000;9.4000000000;5;109121527,703097;195
red;7.7000000000;0.6000000000;0.0600000000;2.0000000000;0.0790000000;19.0000000000;41.0000000000;0.9969700000;3.3900000000;0.6200000000;10.1000000000;6;104766754,960773;186
red;7.7000000000;0.2600000000;0.2600000000;2.0000000000;0.0520000000;19.0000000000;77.0000000000;0.9951000000;3.1500000000;0.7900000000;10.9000000000;6;104326720,399096;184
red;7.7000000000;0.9600000000;0.2000000000;2.0000000000;0.0470000000;15.0000000000;60.0000000000;0.9955000000;3.3600000000;0.4400000000;10.9000000000;5;246399320,858727;383
red;7.7000000000;0.5800000000;0.0100000000;1.8000000000;0.0880000000;12.0000000000;18.0000000000;0.9956800000;3.3200000000;0.5600000000;10.5000000000;7;184035492,023499;300
white;7.7000000000;0.2300000000;0.3100000000;10.7000000000;0.0380000000;59.0000000000;186.0000000000;0.9969000000;3.1200000000;0.5500000000;9.5000000000;6;6971046,5185504;32
white;7.7000000000;0.2500000000;0.3000000000;7.8000000000;0.0380000000;67.0000000000;196.0000000000;0.9955500000;3.1000000000;0.5000000000;10.1000000000;5;2618438,6356102;10
red;7.7000000000;0.6200000000;0.0400000000;3.8000000000;0.0840000000;25.0000000000;45.0000000000;0.9978000000;3.3400000000;0.5300000000;9.5000000000;5;315173437,096159;490
red;7.7000000000;0.4900000000;0.2600000000;1.9000000000;0.0620000000;9.0000000000;31.0000000000;0.9966000000;3.3900000000;0.6400000000;9.6000000000;5;308805175,626281;479
red;7.8000000000;0.7600000000;0.0400000000;2.3000000000;0.0920000000;15.0000000000;54.0000000000;0.9970000000;3.2600000000;0.6500000000;9.8000000000;5;307630000,17331;476
red;7.8000000000;0.5900000000;0.1800000000;2.3000000000;0.0760000000;17.0000000000;54.0000000000;0.9975000000;3.4300000000;0.5900000000;10.0000000000;5;315130618,608302;489
white;7.8000000000;0.2000000000;0.3200000000;5.0000000000;0.0160000000;31.0000000000;101.0000000000;0.9918600000;2.9900000000;0.3900000000;11.0000000000;6;312266,4141831;3
red;7.8000000000;0.7000000000;0.0600000000;1.9000000000;0.0790000000;20.0000000000;35.0000000000;0.9962800000;3.4000000000;0.6900000000;10.9000000000;5;173229249,724922;289
red;7.8000000000;0.5400000000;0.2600000000;2.0000000000;0.0880000000;23.0000000000;48.0000000000;0.9981000000;3.4100000000;0.7400000000;9.2000000000;6;200394661,03988;318
red;7.8000000000;0.6000000000;0.2600000000;2.0000000000;0.0800000000;31.0000000000;131.0000000000;0.9962200000;3.2100000000;0.5200000000;9.9000000000;5;216491350,285629;335
red;7.8000000000;0.4600000000;0.2600000000;1.9000000000;0.0880000000;23.0000000000;53.0000000000;0.9981000000;3.4300000000;0.7400000000;9.2000000000;6;210561777,150609;331
red;7.8000000000;0.5600000000;0.1900000000;2.1000000000;0.0810000000;15.0000000000;105.0000000000;0.9962000000;3.3300000000;0.5400000000;9.5000000000;5;225407943,219757;353
red;7.8000000000;0.4800000000;0.6800000000;1.7000000000;0.4150000000;14.0000000000;32.0000000000;0.9965600000;3.0900000000;1.0600000000;9.1000000000;6;248153914,010675;389
red;7.8000000000;0.5500000000;0.3500000000;2.2000000000;0.0740000000;21.0000000000;66.0000000000;0.9974000000;3.2500000000;0.5600000000;9.2000000000;5;248460381,54469;390
red;7.8000000000;0.5300000000;0.0100000000;1.6000000000;0.0770000000;3.0000000000;19.0000000000;0.9950000000;3.1600000000;0.4600000000;9.8000000000;5;251990789,896672;398
red;7.8000000000;0.5450000000;0.1200000000;2.5000000000;0.0680000000;11.0000000000;35.0000000000;0.9960000000;3.3400000000;0.6100000000;11.6000000000;6;90679455,2261546;162
red;7.8000000000;0.5000000000;0.1200000000;1.8000000000;0.1780000000;6.0000000000;21.0000000000;0.9960000000;3.2800000000;0.8700000000;9.8000000000;6;106718213,412216;189
red;7.8000000000;0.6450000000;0.0000000000;5.5000000000;0.0860000000;5.0000000000;18.0000000000;0.9986000000;3.4000000000;0.5500000000;9.6000000000;6;156695664,008997;262
red;7.8000000000;0.6200000000;0.0500000000;2.3000000000;0.0790000000;6.0000000000;18.0000000000;0.9973500000;3.2900000000;0.6300000000;9.3000000000;5;160466595,735655;268
red;7.8000000000;0.5600000000;0.1200000000;2.0000000000;0.0820000000;7.0000000000;28.0000000000;0.9970000000;3.3700000000;0.5000000000;9.4000000000;6;147973458,124925;251
red;7.8000000000;0.5600000000;0.1900000000;2.0000000000;0.0810000000;17.0000000000;108.0000000000;0.9962000000;3.3200000000;0.5400000000;9.5000000000;5;40896978,412667;77
red;7.8000000000;0.8800000000;0.0000000000;2.6000000000;0.0980000000;25.0000000000;67.0000000000;0.9968000000;3.2000000000;0.6800000000;9.8000000000;5;8610886,7563394;17
red;7.8000000000;0.8200000000;0.2900000000;4.3000000000;0.0830000000;21.0000000000;64.0000000000;0.9964200000;3.1600000000;0.5300000000;9.4000000000;5;4272130,9000903;7
white;7.8000000000;0.1300000000;0.3000000000;1.8000000000;0.0400000000;43.0000000000;179.0000000000;0.9955000000;3.4300000000;0.4100000000;9.0000000000;5;69741459,601632;352
white;7.8000000000;0.2800000000;0.3200000000;9.0000000000;0.0360000000;34.0000000000;115.0000000000;0.9952000000;3.1700000000;0.3900000000;10.3000000000;7;72188675,5085548;362
white;7.8000000000;0.3000000000;0.7400000000;1.8000000000;0.0330000000;33.0000000000;156.0000000000;0.9910000000;3.2900000000;0.5200000000;12.8000000000;6;49882689,4535541;238
white;7.8000000000;0.1700000000;0.2300000000;1.7000000000;0.0290000000;39.0000000000;128.0000000000;0.9927200000;3.3700000000;0.4100000000;10.7000000000;7;54883888,555925;263
white;7.8000000000;0.2700000000;0.3500000000;1.2000000000;0.0500000000;36.0000000000;140.0000000000;0.9913800000;3.0900000000;0.4500000000;11.2000000000;5;17093309,6672026;94
white;7.8000000000;0.2800000000;0.3100000000;2.1000000000;0.0460000000;28.0000000000;208.0000000000;0.9943400000;3.2300000000;0.6400000000;9.8000000000;5;43859828,5276606;210
white;7.8000000000;0.2700000000;0.5800000000;11.2000000000;0.0360000000;44.0000000000;161.0000000000;0.9977000000;3.0600000000;0.4100000000;8.9000000000;6;41367071,4112591;195
white;7.8000000000;0.3100000000;0.4000000000;1.6000000000;0.0270000000;20.0000000000;87.0000000000;0.9911000000;3.1500000000;0.4800000000;11.9000000000;6;90569596,8779199;457
white;7.8000000000;0.1500000000;0.2400000000;7.7000000000;0.0470000000;21.0000000000;98.0000000000;0.9951000000;2.9400000000;0.3100000000;9.6000000000;6;93889808,9787112;472
white;7.9000000000;0.3300000000;0.2600000000;1.2000000000;0.0440000000;23.0000000000;103.0000000000;0.9932000000;3.1900000000;0.5400000000;10.5000000000;6;74422586,4094479;376
white;7.9000000000;0.2500000000;0.3500000000;6.7000000000;0.0390000000;22.0000000000;64.0000000000;0.9936200000;2.9300000000;0.4900000000;10.7000000000;5;23307507,0959757;126
white;7.9000000000;0.2200000000;0.4900000000;3.8000000000;0.0420000000;26.0000000000;105.0000000000;0.9930000000;3.1000000000;0.3900000000;10.5000000000;5;54386095,6949024;261
white;7.9000000000;0.1900000000;0.4500000000;1.5000000000;0.0450000000;17.0000000000;96.0000000000;0.9917000000;3.1300000000;0.3900000000;11.0000000000;6;54509472,6563374;262
white;7.9000000000;0.2100000000;0.3900000000;2.0000000000;0.0570000000;21.0000000000;138.0000000000;0.9917600000;3.0500000000;0.5200000000;10.9000000000;5;52342384,6176556;248
white;7.9000000000;0.3400000000;0.4400000000;6.5000000000;0.0270000000;47.0000000000;126.0000000000;0.9912400000;2.9600000000;0.3700000000;12.5000000000;6;63577580,135953;309
white;7.9000000000;0.3700000000;0.3100000000;2.8500000000;0.0370000000;5.0000000000;24.0000000000;0.9911000000;3.1900000000;0.3600000000;11.9000000000;6;66195441,8172125;329
red;7.9000000000;0.7650000000;0.0000000000;2.0000000000;0.0840000000;9.0000000000;22.0000000000;0.9961900000;3.3300000000;0.6800000000;10.9000000000;6;9880213,8018961;20
red;7.9000000000;0.4000000000;0.3000000000;1.8000000000;0.1570000000;2.0000000000;45.0000000000;0.9972700000;3.3100000000;0.9100000000;9.5000000000;6;54669123,2360585;103
red;7.9000000000;0.3100000000;0.3200000000;1.9000000000;0.0660000000;14.0000000000;36.0000000000;0.9936400000;3.4100000000;0.5600000000;12.6000000000;6;69202956,7671182;125
red;7.9000000000;0.8850000000;0.0300000000;1.8000000000;0.0580000000;4.0000000000;8.0000000000;0.9972000000;3.3600000000;0.3300000000;9.1000000000;4;64714627,7073413;117
red;7.9000000000;0.4300000000;0.2100000000;1.6000000000;0.1060000000;10.0000000000;37.0000000000;0.9966000000;3.1700000000;0.9100000000;9.5000000000;5;147643842,567688;248
red;7.9000000000;0.1800000000;0.4000000000;2.2000000000;0.0490000000;38.0000000000;67.0000000000;0.9960000000;3.3300000000;0.9300000000;11.3000000000;5;122226690,014014;212
red;7.9000000000;0.4300000000;0.2100000000;1.6000000000;0.1060000000;10.0000000000;37.0000000000;0.9966000000;3.1700000000;0.9100000000;9.5000000000;5;100183624,245236;176
red;7.9000000000;0.5000000000;0.3300000000;2.0000000000;0.0840000000;15.0000000000;143.0000000000;0.9968000000;3.2000000000;0.5500000000;9.5000000000;5;275583733,399709;433
red;7.9000000000;0.3400000000;0.3600000000;1.9000000000;0.0650000000;5.0000000000;10.0000000000;0.9941900000;3.2700000000;0.5400000000;11.2000000000;7;207926570,982909;329
red;7.9000000000;0.3000000000;0.6800000000;8.3000000000;0.0500000000;37.5000000000;278.0000000000;0.9931600000;3.0100000000;0.5100000000;12.3000000000;7;191112922,125663;308
red;7.9000000000;0.5800000000;0.2300000000;2.3000000000;0.0760000000;23.0000000000;94.0000000000;0.9968600000;3.2100000000;0.5800000000;9.5000000000;6;183387232,820575;298
red;7.9000000000;0.2400000000;0.4000000000;1.6000000000;0.0560000000;11.0000000000;25.0000000000;0.9967000000;3.3200000000;0.8700000000;8.7000000000;6;316833875,861554;495
red;7.9000000000;0.7200000000;0.1700000000;2.6000000000;0.0960000000;20.0000000000;38.0000000000;0.9978000000;3.4000000000;0.5300000000;9.5000000000;5;290190645,021222;453
red;7.9000000000;0.2000000000;0.3500000000;1.7000000000;0.0540000000;7.0000000000;15.0000000000;0.9945800000;3.3200000000;0.8000000000;11.9000000000;7;298126790,416507;463
red;7.9000000000;0.3300000000;0.4100000000;1.5000000000;0.0560000000;6.0000000000;35.0000000000;0.9939600000;3.2900000000;0.7100000000;11.0000000000;6;283038053,925609;445
red;8.0000000000;0.7050000000;0.0500000000;1.9000000000;0.0740000000;8.0000000000;19.0000000000;0.9962000000;3.3400000000;0.9500000000;10.5000000000;6;309616902,434602;482
white;8.0000000000;0.2500000000;0.2700000000;9.7000000000;0.0360000000;15.0000000000;85.0000000000;0.9940600000;2.9900000000;0.3600000000;11.2000000000;6;9650721,0120945;49
white;8.0000000000;0.2500000000;0.1300000000;17.2000000000;0.0360000000;49.0000000000;219.0000000000;0.9996000000;2.9600000000;0.4600000000;9.7000000000;5;13619371,1297488;68
red;8.0000000000;0.4300000000;0.3600000000;2.3000000000;0.0750000000;10.0000000000;48.0000000000;0.9976000000;3.3400000000;0.4600000000;9.4000000000;5;267643972,144429;421
red;8.0000000000;0.5800000000;0.2800000000;3.2000000000;0.0660000000;21.0000000000;114.0000000000;0.9973000000;3.2200000000;0.5400000000;9.4000000000;6;264497854,505563;418
red;8.0000000000;0.6200000000;0.3500000000;2.8000000000;0.0860000000;28.0000000000;52.0000000000;0.9970000000;3.3100000000;0.6200000000;10.8000000000;5;252626768,214131;399
red;8.0000000000;0.5900000000;0.0500000000;2.0000000000;0.0890000000;12.0000000000;32.0000000000;0.9973500000;3.3600000000;0.6100000000;10.0000000000;5;253094711,254501;401
red;8.0000000000;0.6700000000;0.3000000000;2.0000000000;0.0600000000;38.0000000000;62.0000000000;0.9958000000;3.2600000000;0.5600000000;10.2000000000;6;246172305,387042;381
red;8.0000000000;0.7450000000;0.5600000000;2.0000000000;0.1180000000;30.0000000000;134.0000000000;0.9968000000;3.2400000000;0.6600000000;9.4000000000;5;92361818,2568757;166
red;8.0000000000;0.5800000000;0.1600000000;2.0000000000;0.1200000000;3.0000000000;7.0000000000;0.9945400000;3.2200000000;0.5800000000;11.2000000000;6;90771293,8790632;163
red;8.0000000000;0.7150000000;0.2200000000;2.3000000000;0.0750000000;13.0000000000;81.0000000000;0.9968800000;3.2400000000;0.5400000000;9.5000000000;6;90125175,3211355;160
red;8.0000000000;0.7100000000;0.0000000000;2.6000000000;0.0800000000;11.0000000000;34.0000000000;0.9976000000;3.4400000000;0.5300000000;9.5000000000;5;105452975,804196;187
red;8.0000000000;0.3800000000;0.4400000000;1.9000000000;0.0980000000;6.0000000000;15.0000000000;0.9956000000;3.3000000000;0.6400000000;11.4000000000;6;132820011,942795;225
red;8.0000000000;0.3300000000;0.5300000000;2.5000000000;0.0910000000;18.0000000000;80.0000000000;0.9976000000;3.3700000000;0.8000000000;9.6000000000;6;40507442,0250071;76
red;8.0000000000;0.7700000000;0.3200000000;2.1000000000;0.0790000000;16.0000000000;74.0000000000;0.9965600000;3.2700000000;0.5000000000;9.8000000000;6;12693559,6312343;22
red;8.0000000000;0.6400000000;0.2200000000;2.4000000000;0.0940000000;5.0000000000;33.0000000000;0.9961200000;3.3700000000;0.5800000000;11.0000000000;5;16418510,0984853;32
white;8.0000000000;0.2900000000;0.2900000000;13.2000000000;0.0460000000;26.0000000000;113.0000000000;0.9983000000;3.2500000000;0.3700000000;9.7000000000;6;16593365,450974;92
white;8.0000000000;0.2500000000;0.1300000000;17.2000000000;0.0360000000;49.0000000000;219.0000000000;0.9996000000;2.9600000000;0.4600000000;9.7000000000;5;41732262,0948324;198
white;8.0000000000;0.5700000000;0.3900000000;3.9000000000;0.0340000000;22.0000000000;122.0000000000;0.9917000000;3.2900000000;0.6700000000;12.8000000000;7;32645109,5337081;161
white;8.0000000000;0.3000000000;0.2800000000;5.7000000000;0.0440000000;31.0000000000;124.0000000000;0.9948000000;3.1600000000;0.5100000000;10.2000000000;6;81798801,5654992;415
white;8.0000000000;0.5500000000;0.1700000000;8.2000000000;0.0400000000;13.0000000000;60.0000000000;0.9956000000;3.0900000000;0.3000000000;9.5000000000;4;91251617,4564163;463
white;8.1000000000;0.2500000000;0.3800000000;3.8000000000;0.0510000000;18.0000000000;129.0000000000;0.9928000000;3.2100000000;0.3800000000;11.5000000000;6;81878070,1572756;416
white;8.1000000000;0.2600000000;0.3000000000;7.8000000000;0.0490000000;39.0000000000;152.0000000000;0.9954000000;2.9900000000;0.5800000000;10.0000000000;6;87246990,8123853;439
white;8.1000000000;0.2600000000;0.2700000000;4.3000000000;0.0300000000;43.0000000000;123.0000000000;0.9921200000;3.1600000000;0.3300000000;11.2000000000;6;87035964,7527578;437
white;8.1000000000;0.5000000000;0.4700000000;1.1000000000;0.0370000000;23.0000000000;126.0000000000;0.9938000000;3.2100000000;0.4200000000;10.9000000000;5;74535384,9431308;378
white;8.1000000000;0.2800000000;0.4000000000;6.9000000000;0.0500000000;30.0000000000;97.0000000000;0.9951000000;3.2600000000;0.4400000000;10.1000000000;6;22775682,7758265;123
white;8.1000000000;0.2000000000;0.4900000000;11.8000000000;0.0480000000;46.0000000000;212.0000000000;0.9968000000;3.0900000000;0.4600000000;10.0000000000;7;49395865,244453;237
red;8.1000000000;0.7850000000;0.5200000000;2.0000000000;0.1220000000;37.0000000000;153.0000000000;0.9969000000;3.2100000000;0.6900000000;9.3000000000;5;28907398,5498532;53
red;8.1000000000;0.8700000000;0.0000000000;2.2000000000;0.0840000000;10.0000000000;31.0000000000;0.9965600000;3.2500000000;0.5000000000;9.8000000000;5;30549182,4579084;57
red;8.1000000000;0.7800000000;0.2300000000;2.6000000000;0.0590000000;5.0000000000;15.0000000000;0.9970000000;3.3700000000;0.5600000000;11.3000000000;5;51002220,2438203;94
red;8.1000000000;0.7250000000;0.2200000000;2.2000000000;0.0720000000;11.0000000000;41.0000000000;0.9967000000;3.3600000000;0.5500000000;9.1000000000;5;72787447,0224824;135
red;8.1000000000;0.5450000000;0.1800000000;1.9000000000;0.0800000000;13.0000000000;35.0000000000;0.9972000000;3.3000000000;0.5900000000;9.0000000000;6;91106934,1621998;164
red;8.1000000000;0.3800000000;0.2800000000;2.1000000000;0.0660000000;13.0000000000;30.0000000000;0.9968000000;3.2300000000;0.7300000000;9.7000000000;7;245004211,711121;378
red;8.1000000000;0.6600000000;0.7000000000;2.2000000000;0.0980000000;25.0000000000;129.0000000000;0.9972000000;3.0800000000;0.5300000000;9.0000000000;5;275277435,366408;431
red;8.1000000000;0.8700000000;0.0000000000;2.2000000000;0.0840000000;10.0000000000;31.0000000000;0.9965600000;3.2500000000;0.5000000000;9.8000000000;5;188894056,275712;305
red;8.1000000000;0.6600000000;0.2200000000;2.2000000000;0.0690000000;9.0000000000;23.0000000000;0.9968000000;3.3000000000;1.2000000000;10.3000000000;5;310385584,909335;484
red;8.1000000000;0.5450000000;0.1800000000;1.9000000000;0.0800000000;13.0000000000;35.0000000000;0.9972000000;3.3000000000;0.5900000000;9.0000000000;6;280439921,847969;441
red;8.1000000000;0.8700000000;0.0000000000;3.3000000000;0.0960000000;26.0000000000;61.0000000000;1.0002500000;3.6000000000;0.7200000000;9.8000000000;4;299019579,078271;464
red;8.2000000000;0.7400000000;0.0900000000;2.0000000000;0.0670000000;5.0000000000;10.0000000000;0.9941800000;3.2800000000;0.5700000000;11.8000000000;6;291643035,165342;456
white;8.2000000000;0.3800000000;0.4900000000;13.6000000000;0.0420000000;58.0000000000;166.0000000000;0.9985500000;3.1000000000;0.5400000000;9.4000000000;5;9642716,2943475;47
white;8.2000000000;0.2700000000;0.4300000000;1.6000000000;0.0350000000;31.0000000000;128.0000000000;0.9916000000;3.1000000000;0.5000000000;12.3000000000;6;5269750,6306939;24
white;8.2000000000;0.2100000000;0.3200000000;10.6500000000;0.0530000000;53.0000000000;145.0000000000;0.9972000000;3.1700000000;0.4800000000;10.2000000000;6;5526029,1897941;26
red;8.2000000000;0.5700000000;0.2600000000;2.2000000000;0.0600000000;28.0000000000;65.0000000000;0.9959000000;3.3000000000;0.4300000000;10.1000000000;5;200550317,176969;319
red;8.2000000000;0.2800000000;0.4000000000;2.4000000000;0.0520000000;4.0000000000;10.0000000000;0.9935600000;3.3300000000;0.7000000000;12.8000000000;7;206595555,922296;327
red;8.2000000000;0.2400000000;0.3400000000;5.1000000000;0.0620000000;8.0000000000;22.0000000000;0.9974000000;3.2200000000;0.9400000000;10.9000000000;6;96681338,1104831;171
red;8.2000000000;0.9150000000;0.2700000000;2.1000000000;0.0880000000;7.0000000000;23.0000000000;0.9962000000;3.2600000000;0.4700000000;10.0000000000;4;156038702,99336;261
red;8.2000000000;0.4000000000;0.3100000000;1.9000000000;0.0820000000;8.0000000000;24.0000000000;0.9960000000;3.2400000000;0.6900000000;10.6000000000;6;75559353,1870723;140
red;8.2000000000;0.2800000000;0.6000000000;3.0000000000;0.1040000000;10.0000000000;22.0000000000;0.9982800000;3.3900000000;0.6800000000;10.6000000000;5;44603484,035825;86
